Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep03-20210522-0200-e91.fits	46	0	59357.996726	2459357.996726	2459358.001094	1.062038	43.600000	-55	NaN	83	16.352040	31.578759	NaN	NaN	1.994095	0.867741	8.385683	15	30	45	0.087657	0.684563	0.191612	0.571423	0.647107	0.041612	0.000109	0.000421	0.000167	0.000279	0.000400	0.000092	802.629239	1624.935875	1149.458493	2045.290803	1616.529043	451.877115	13360067.136305	4088.693605	1031.022588	1039.308928	1031.522588	1009.191072	16.351999	31.577617	1171099.725100	706.858347	1414.376484	827.997170	24053.572266	1656.767201	807.115698	2961	8.338287	8.814230	9.022075	8.606386	341.880773	0.996585	1879.635526	897.857428	1880.135526	1150.642572	16.347049	31.587890	5429187.675851	2503.050465	2169.028452	112618.984375	7680.729383	814.935726	8.214326	8.651900	8.626329	8.677470	304.574422	0.999724	1971.495956	1220.063560	1971.995956	828.436440	16.346522	31.563858	2148311.421520	1728.882002	1242.601530	44479.484375	3039.238951	812.425572	8.193772	8.636109	8.490222	8.781996	270.873099	0.998858	96.662631	1351.397561	97.162631	697.102439	16.357451	31.554610	7634252.708618	2910.954804	2622.594036	116413.054688	10800.258270	820.130097	8.606612	8.902624	9.154912	8.650337	341.185110	0.994887	187.402775	1965.160046	187.902775	83.339954	16.356934	31.508870	5248833.334347	2468.720968	2126.134708	90605.257812	7425.580183	819.947714	8.679705	8.930776	9.016713	8.844839	335.789935	0.999159	1395.604381	1496.228909	1396.104381	552.271091	16.349885	31.543473	533734.704587	1169.845105	456.243910	11064.340820	755.080147	809.155406	8.281392	8.692628	8.667727	8.717529	303.180282	0.999796	1.001528	0.001248
ogg2m001-ep03-20210522-0201-e91.fits	47	0	59357.997748	2459357.997748	2459358.002117	1.063885	43.700000	-55	NaN	83	16.352037	31.578772	NaN	NaN	1.994681	0.867799	8.307320	15	30	45	0.087578	0.685739	0.191497	0.571264	0.645899	0.041735	0.000110	0.000423	0.000167	0.000280	0.000400	0.000093	799.226680	1622.401913	1147.593495	2041.739924	1613.552483	451.070092	13335119.181717	4088.110165	1030.581837	1039.512182	1031.081837	1008.987818	16.351999	31.577615	1167857.208817	706.858347	1416.693936	824.353926	24337.607422	1652.179979	818.000079	3004	8.229121	9.023100	9.192806	8.853394	342.487486	0.997892	1879.273247	898.011258	1879.773247	1150.488742	16.347049	31.587894	5424569.299141	2503.526508	2166.771265	108108.257812	7674.195716	826.120193	7.969516	8.886690	8.817841	8.955539	276.733463	0.999746	1971.097427	1220.264106	1971.597427	828.235894	16.346522	31.563861	2143213.137893	1727.540333	1240.615398	42337.324219	3032.026356	821.156926	8.032763	8.910341	8.754656	9.066026	85.007888	0.998742	96.230899	1351.610858	96.730899	696.889142	16.357451	31.554605	7617869.383593	2909.780586	2618.021929	116413.867188	10777.080606	829.590448	8.586365	9.105002	9.320055	8.889949	345.744652	0.997113	186.956435	1965.383757	187.456435	83.116243	16.356933	31.508868	5233089.282903	2466.680811	2121.510517	85129.695312	7403.306907	828.139014	8.651073	9.197063	9.228282	9.165844	336.072299	0.999898	1395.178274	1496.464783	1395.678274	552.035217	16.349885	31.543472	534247.461780	1173.068591	455.427300	10670.492188	755.805550	819.854705	8.375083	8.980179	8.960802	8.999556	293.367243	0.999960	1.000624	0.001252
ogg2m001-ep03-20210522-0202-e91.fits	48	0	59357.998772	2459357.998772	2459358.003140	1.065774	43.700000	-55	NaN	83	16.352043	31.578726	NaN	NaN	1.994681	0.867869	8.471750	15	30	45	0.087538	0.684275	0.191689	0.573711	0.646954	0.041726	0.000110	0.000422	0.000167	0.000281	0.000401	0.000093	796.242862	1620.399385	1146.498059	2043.699324	1612.311524	448.997985	13347740.855635	4096.671117	1031.635392	1038.914738	1032.135392	1009.585262	16.351999	31.577612	1168440.203738	706.858347	1422.947799	821.140596	22145.494141	1653.004748	834.766664	3017	8.448214	9.035709	9.158158	8.913259	341.499527	0.998849	1880.221535	897.487005	1880.721535	1151.012995	16.347049	31.587884	5422822.660328	2506.742609	2163.294564	101612.593750	7671.724728	843.396908	8.236005	8.919644	8.849661	8.989626	79.872850	0.999720	1972.071044	1219.686292	1972.571044	828.813708	16.346522	31.563854	2147044.932326	1732.218616	1239.476884	40054.347656	3037.447236	837.803610	8.234044	8.932507	8.776518	9.088495	77.412470	0.998512	97.228924	1351.027461	97.728924	697.472539	16.357451	31.554604	7657749.055487	2918.235342	2624.102637	116413.351562	10833.498801	847.513941	8.662220	9.131984	9.307904	8.956064	345.108650	0.998031	187.931321	1964.812250	188.431321	83.687750	16.356934	31.508866	5243239.655469	2471.303914	2121.649072	86274.382812	7417.666747	846.720983	8.716165	9.205926	9.239113	9.172740	359.590928	0.999948	1396.224176	1495.852181	1396.724176	552.647819	16.349885	31.543470	534633.607512	1179.419928	453.302166	10403.284180	756.351834	837.329548	8.533851	9.052912	9.081641	9.024183	15.827074	0.999944	1.000177	0.001256
ogg2m001-ep03-20210522-0203-e91.fits	49	0	59357.999793	2459357.999793	2459358.004162	1.067699	43.899000	-55	NaN	83	16.352039	31.578784	NaN	NaN	1.994681	0.867939	8.452014	15	30	45	0.087701	0.684850	0.191858	0.573675	0.646531	0.041546	0.000110	0.000423	0.000168	0.000281	0.000402	0.000093	794.818722	1617.458781	1143.364998	2039.886117	1609.067541	444.847286	13339784.387060	4103.021035	1030.810155	1039.639489	1031.310155	1008.860511	16.351999	31.577618	1169913.207696	706.858347	1427.262287	819.690409	22646.173828	1655.088622	852.083547	2990	8.329873	9.042108	9.203479	8.880737	341.319897	0.997985	1879.418308	898.131093	1879.918308	1150.368907	16.347049	31.587897	5422294.380802	2508.950605	2161.180204	103789.390625	7670.977365	860.938519	8.144674	8.904095	8.869303	8.938887	294.025251	0.999863	1971.264224	1220.381994	1971.764224	828.118006	16.346522	31.563862	2147354.979738	1737.441108	1235.929650	41780.949219	3037.885863	853.833470	8.259421	8.936112	8.792980	9.079244	274.237790	0.998952	96.423211	1351.702462	96.923211	696.797538	16.357451	31.554610	7652702.601229	2921.237628	2619.678224	116412.625000	10826.359529	865.887758	8.751143	9.158627	9.368893	8.948361	341.130693	0.996632	187.149301	1965.479496	187.649301	83.020504	16.356934	31.508869	5238031.061170	2473.278524	2117.849248	81006.867188	7410.298093	863.448964	8.757766	9.225433	9.300064	9.150802	339.690402	0.999546	1395.356942	1496.585060	1395.856942	551.914940	16.349885	31.543473	532103.965350	1184.964228	449.046437	10221.372070	752.773123	853.543656	8.469209	8.898371	8.908378	8.888364	319.467518	0.999790	1.002035	0.001261
ogg2m001-ep03-20210522-0204-e91.fits	50	0	59358.000816	2459358.000816	2459358.005184	1.069673	43.799000	-55	NaN	83	16.352039	31.578746	NaN	NaN	1.994681	0.868009	8.740314	15	30	45	0.087607	0.684644	0.191977	0.577782	0.646054	0.041724	0.000111	0.000424	0.000168	0.000283	0.000402	0.000094	790.575069	1613.491460	1140.419897	2040.820091	1605.366376	444.782994	13313624.371650	4104.884649	1030.935166	1039.172489	1031.435166	1009.327511	16.351999	31.577614	1166364.957828	706.858347	1430.837753	815.162275	19852.082031	1650.068875	865.449685	3069	8.565363	9.374072	9.596359	9.151784	12.421929	0.997272	1879.510973	897.737231	1880.010973	1150.762769	16.347049	31.587888	5410691.788771	2510.025647	2155.632073	91489.570312	7654.563055	872.784549	8.414932	9.238114	9.202729	9.273500	51.416874	0.998811	1971.374843	1219.968119	1971.874843	828.531881	16.346522	31.563856	2144262.048172	1739.483342	1232.700536	36538.050781	3033.510260	867.474661	8.546243	9.256887	9.123890	9.389885	62.926308	0.997594	96.584641	1351.210910	97.084641	697.289090	16.357451	31.554608	7692366.208649	2929.535399	2625.797323	114910.750000	10882.472055	877.978200	8.955648	9.475853	9.720707	9.231000	6.271840	0.997201	187.334201	1964.980442	187.834201	83.519558	16.356933	31.508870	5225417.173394	2472.559111	2113.363903	77539.781250	7392.453092	875.796687	9.218993	9.597896	9.699852	9.495940	25.849472	0.998825	1395.512898	1496.068177	1396.012898	552.431823	16.349885	31.543475	533253.361312	1187.644045	449.000998	9448.601562	754.399186	864.468349	8.740702	9.356411	9.373046	9.339776	42.082159	0.998777	1.000959	0.001266
ogg2m001-ep03-20210522-0205-e91.fits	51	0	59358.001837	2459358.001837	2459358.006205	1.071684	43.799000	-55	NaN	83	16.352042	31.578737	NaN	NaN	1.994681	0.868079	8.442772	15	30	45	0.087352	0.683703	0.191843	0.575221	0.647163	0.041743	0.000111	0.000424	0.000168	0.000282	0.000403	0.000094	789.544857	1613.690213	1139.933381	2037.949563	1605.727182	445.285822	13312440.090717	4103.905591	1031.473370	1039.080194	1031.973370	1009.419806	16.351999	31.577612	1162863.404545	706.858347	1428.534558	814.025393	20664.052734	1645.115191	862.357028	3061	8.466617	9.262520	9.373344	9.151696	359.184269	0.999427	1880.155509	897.585312	1880.655509	1150.914688	16.347049	31.587889	5405794.759232	2507.865516	2155.536142	100354.335938	7647.635176	870.836302	8.028620	9.064230	8.931669	9.196792	69.326696	0.998483	1972.007361	1219.842504	1972.507361	828.657496	16.346522	31.563857	2142810.376960	1739.256175	1232.026890	40018.097656	3031.456565	862.959922	8.057754	9.103778	8.873940	9.333615	72.052011	0.996120	97.111667	1351.163216	97.611667	697.336784	16.357450	31.554607	7657589.155544	2923.373139	2619.436107	116413.609375	10833.272589	873.312834	8.687169	9.377773	9.570667	9.184880	354.860948	0.998253	187.856879	1964.941214	188.356879	83.558786	16.356933	31.508872	5230395.961169	2473.742389	2114.365661	81157.171875	7399.496636	870.926420	8.913627	9.503027	9.535734	9.470320	21.575867	0.999911	1396.073049	1496.008374	1396.573049	552.491626	16.349885	31.543474	533438.993356	1186.692125	449.517598	9606.782227	754.661801	861.164072	8.502843	9.298367	9.267478	9.329256	64.890452	0.999892	0.998042	0.001264
ogg2m001-ep03-20210522-0206-e91.fits	52	0	59358.002858	2459358.002858	2459358.007227	1.073737	43.299000	-55	NaN	83	16.352038	31.578780	NaN	NaN	1.994308	0.868150	8.563285	15	30	45	0.087420	0.684410	0.191592	0.575634	0.646988	0.041734	0.000110	0.000423	0.000168	0.000282	0.000402	0.000093	792.028062	1616.966050	1142.765789	2041.690247	1608.978348	446.735152	13325437.600899	4099.176915	1030.621624	1039.579418	1031.121624	1008.920582	16.351999	31.577617	1164911.598437	706.858347	1426.473033	816.637659	21443.402344	1648.012793	851.178655	2993	8.401713	9.054902	9.166326	8.943479	14.936364	0.999195	1879.162514	898.161946	1879.662514	1150.338054	16.347049	31.587892	5414393.853548	2507.162907	2159.570022	99835.054688	7659.800406	856.229833	8.310193	9.004905	8.891815	9.117995	68.688327	0.998835	1971.007339	1220.389251	1971.507339	828.110749	16.346523	31.563859	2142550.188319	1734.595520	1235.187203	41054.390625	3031.088474	851.301995	8.294732	8.993070	8.761096	9.225044	72.928251	0.996120	96.241293	1351.641626	96.741293	696.858374	16.357451	31.554608	7670569.716008	2923.525405	2623.739716	116412.992188	10851.636326	862.420605	8.906344	9.248652	9.449480	9.047824	353.849441	0.998026	186.927971	1965.453942	187.427971	83.046058	16.356934	31.508865	5234644.221877	2471.307580	2118.167833	83887.242188	7405.506695	860.054678	8.939448	9.372482	9.404038	9.340926	28.557799	0.999846	1395.197645	1496.504636	1395.697645	551.995364	16.349885	31.543475	533849.337154	1183.724107	450.991354	10080.324219	755.242319	848.375747	8.527280	9.022920	9.012828	9.033012	47.500456	0.999341	0.998825	0.001261
ogg2m001-ep03-20210522-0207-e91.fits	53	0	59358.003880	2459358.003880	2459358.008249	1.075847	42.899000	-55	NaN	83	16.352042	31.578730	NaN	NaN	1.994308	0.868220	8.716755	15	30	45	0.087274	0.683528	0.191809	0.577653	0.647649	0.041641	0.000110	0.000423	0.000168	0.000283	0.000403	0.000093	792.507659	1616.658287	1144.024994	2043.281886	1608.863919	447.797726	13300553.661183	4091.246585	1031.471688	1038.901150	1031.971688	1009.598850	16.351999	31.577618	1160789.862973	706.858347	1420.517377	817.159918	20487.638672	1642.181730	839.034614	3127	8.670202	9.407270	9.460313	9.354226	11.705426	0.999849	1880.042304	897.480075	1880.542304	1151.019925	16.347049	31.587889	5400150.385874	2502.800489	2157.643172	92334.320312	7639.650021	847.858923	8.382474	9.270742	9.137827	9.403657	74.137670	0.998864	1971.861792	1219.709665	1972.361792	828.790335	16.346522	31.563856	2140579.764652	1730.718949	1236.815351	35789.679688	3028.300894	839.207380	8.594111	9.350926	9.115531	9.586322	78.202550	0.996985	97.081164	1351.012294	97.581164	697.487706	16.357451	31.554610	7683107.242898	2924.664570	2627.004588	115452.578125	10869.373298	850.375235	8.911893	9.507278	9.644620	9.369936	343.516267	0.998815	187.793200	1964.768893	188.293200	83.731107	16.356934	31.508871	5228110.424459	2468.930438	2117.560845	75980.335938	7396.263263	850.935286	9.074112	9.618281	9.576625	9.659937	77.133536	0.999908	1396.037842	1495.876622	1396.537842	552.623378	16.349885	31.543471	531713.086199	1176.130411	452.086844	9644.521484	752.220142	838.356920	8.667736	9.339564	9.248709	9.430419	76.875083	0.999529	0.997153	0.001258
ogg2m001-ep03-20210522-0208-e91.fits	54	0	59358.004902	2459358.004902	2459358.009270	1.077986	42.299000	-55	NaN	83	16.352040	31.578763	NaN	NaN	1.993210	0.868291	8.578460	15	30	45	0.087391	0.684858	0.191861	0.575066	0.646730	0.041461	0.000110	0.000423	0.000168	0.000282	0.000402	0.000093	794.457922	1618.810193	1145.234591	2042.421505	1610.438870	447.266836	13321045.590537	4092.788388	1030.996216	1039.407906	1031.496216	1009.092094	16.351999	31.577614	1164134.438964	706.858347	1420.996678	819.237974	22463.498047	1646.913337	834.785703	3111	8.456190	9.176173	9.344972	9.007375	344.375684	0.998149	1879.609150	897.978517	1880.109150	1150.521483	16.347049	31.587889	5414714.250333	2504.863466	2161.680396	101866.031250	7660.253674	842.692199	8.275965	9.012023	8.898229	9.125818	273.308831	0.999354	1971.456678	1220.200237	1971.956678	828.299763	16.346523	31.563858	2144366.061045	1731.990034	1238.093764	39450.652344	3033.657408	835.656255	8.249143	9.012641	8.822859	9.202424	87.171077	0.998211	96.602696	1351.513985	97.102696	696.986015	16.357451	31.554603	7660474.284388	2920.288272	2623.191128	116407.757812	10837.354211	846.622722	8.879805	9.376523	9.653784	9.099263	341.510219	0.994529	187.268860	1965.312091	187.768860	83.187909	16.356934	31.508865	5231650.787122	2469.286824	2118.688982	78727.023438	7401.271852	846.892839	9.067844	9.490728	9.600042	9.381413	334.857909	0.998701	1395.596596	1496.391149	1396.096596	552.108851	16.349885	31.543470	530314.492038	1174.482400	451.530387	10099.156250	750.241536	834.572641	8.541811	9.105884	9.092858	9.118911	308.882165	0.999818	0.998488	0.001257
ogg2m001-ep03-20210522-0209-e91.fits	55	0	59358.005923	2459358.005923	2459358.010292	1.080177	41.600000	-55	NaN	83	16.352040	31.578747	NaN	NaN	1.992343	0.868362	8.367693	15	30	45	0.087425	0.683672	0.191823	0.567832	0.647464	0.041649	0.000110	0.000422	0.000167	0.000279	0.000402	0.000093	795.425028	1618.742657	1145.756600	2033.955701	1610.856676	447.846607	13334014.766837	4096.437914	1031.106309	1039.175334	1031.606309	1009.324666	16.351999	31.577615	1165724.639722	706.858347	1421.105398	820.294287	25592.828125	1649.163011	839.074335	3048	8.231353	8.909391	8.924384	8.894398	324.167280	0.999886	1879.733907	897.687456	1880.233907	1150.812544	16.347049	31.587894	5414413.246489	2505.882066	2160.681590	116765.664062	7659.827841	848.404711	8.056309	8.762974	8.529505	8.996443	84.667667	0.997064	1971.584361	1219.943747	1972.084361	828.556253	16.346522	31.563860	2146103.915231	1732.464356	1238.757905	44825.621094	3036.115969	840.342331	8.115271	8.778116	8.447479	9.108753	81.594313	0.993825	96.759279	1351.271245	97.259279	697.228755	16.357451	31.554605	7571483.620190	2906.306819	2605.190743	116411.718750	10711.458175	852.121354	8.664319	9.087215	9.183663	8.990767	333.780737	0.998788	187.467204	1965.027005	187.967204	83.472995	16.356934	31.508868	5240351.998451	2471.723362	2120.120754	92748.671875	7413.581548	850.333815	8.859435	9.168621	9.079088	9.258154	276.681685	0.999597	1395.679701	1496.119688	1396.179701	552.380312	16.349885	31.543473	533145.606665	1179.198683	452.125341	11790.443359	754.246744	840.337760	8.279469	8.830991	8.681119	8.980863	88.992924	0.998847	0.998879	0.001256
ogg2m001-ep03-20210522-0210-e91.fits	56	0	59358.006946	2459358.006946	2459358.011314	1.082412	41.100000	-55	NaN	83	16.352043	31.578708	NaN	NaN	1.991554	0.868421	8.646592	15	30	45	0.087479	0.684688	0.191447	0.573549	0.647464	0.041548	0.000110	0.000423	0.000168	0.000281	0.000402	0.000093	792.963044	1617.405393	1142.598915	2039.405551	1609.179236	446.309762	13323894.088978	4097.756069	1031.565360	1038.640820	1032.065360	1009.859180	16.351999	31.577616	1165560.450896	706.858347	1425.499226	817.650708	22588.703125	1648.930731	846.303824	3115	8.491068	9.019078	9.167119	8.871038	353.085807	0.998858	1880.132790	897.215783	1880.632790	1151.284217	16.347049	31.587889	5415075.041199	2506.478378	2160.431580	103350.773438	7660.764089	855.448887	8.441082	8.932229	8.831142	9.033317	78.338494	0.999393	1971.969407	1219.462100	1972.469407	829.037900	16.346522	31.563854	2140943.156723	1733.681478	1234.911478	40289.722656	3028.814989	849.444643	8.341912	8.912020	8.716614	9.107426	78.881917	0.997758	97.224349	1350.718118	97.724349	697.781882	16.357451	31.554608	7641907.313226	2918.424728	2618.504168	116045.492188	10811.087320	860.743875	8.901541	9.207411	9.410355	9.004468	343.552927	0.997246	187.927318	1964.463267	188.427318	84.036733	16.356934	31.508870	5236378.510055	2472.231692	2118.077576	85133.242188	7407.960211	859.786516	9.003031	9.287830	9.339552	9.236108	350.536518	0.999861	1396.150069	1495.571520	1396.650069	552.928480	16.349885	31.543472	531497.381000	1179.656702	450.552589	10587.044922	751.914982	847.486898	8.700918	8.942937	8.975603	8.910272	31.595003	0.999738	0.999497	0.001260
ogg2m001-ep03-20210522-0211-e91.fits	57	0	59358.007967	2459358.007967	2459358.012336	1.084693	40.000000	-55	NaN	83	16.352038	31.578762	NaN	NaN	1.991554	0.868493	8.567859	15	30	45	0.087422	0.684709	0.191646	0.576274	0.646758	0.041670	0.000110	0.000424	0.000168	0.000282	0.000402	0.000093	791.388487	1616.389432	1142.264292	2041.908341	1608.166017	446.634829	13321844.334991	4099.689690	1030.701169	1039.344994	1031.201169	1009.155006	16.352000	31.577617	1164628.387322	706.858347	1427.315972	815.956950	21863.154297	1647.612131	851.348377	3080	8.376950	8.950481	8.999520	8.901441	322.035632	0.997969	1879.324525	897.909179	1879.824525	1150.590821	16.347049	31.587894	5414340.546774	2507.723877	2159.065676	102490.703125	7659.724992	858.081717	8.244327	8.809097	8.637235	8.980959	288.737885	0.997584	1971.181243	1220.154156	1971.681243	828.345844	16.346522	31.563860	2142485.041178	1735.322545	1234.632171	39352.816406	3030.996309	852.050379	8.323008	8.857875	8.592376	9.123375	279.516105	0.995986	96.389496	1351.369948	96.889496	697.130052	16.357451	31.554609	7677032.252027	2924.719372	2624.878245	116407.218750	10860.778944	861.392104	8.835522	9.178100	9.371988	8.984212	332.363580	0.994504	187.108396	1965.152328	187.608396	83.347672	16.356934	31.508868	5232104.093014	2471.946233	2116.593000	86538.765625	7401.913148	861.801448	9.026226	9.281609	9.291009	9.272209	316.401849	0.998285	1395.296506	1496.310268	1395.796506	552.189732	16.349885	31.543472	532914.654025	1181.911162	450.892310	9905.280273	753.920013	849.902219	8.601121	8.915472	8.802625	9.028319	294.586473	0.998501	0.998852	0.001262
ogg2m001-ep03-20210522-0212-e91.fits	58	0	59358.008989	2459358.008989	2459358.013357	1.087011	39.399000	-55	NaN	83	16.352042	31.578691	NaN	NaN	1.991554	0.868564	8.830570	15	30	45	0.087468	0.685136	0.191802	0.576380	0.646276	0.041581	0.000110	0.000424	0.000168	0.000282	0.000402	0.000093	794.084496	1617.201034	1143.609197	2042.966491	1608.760907	446.164829	13321086.639007	4097.479608	1031.363955	1038.393362	1031.863955	1010.106638	16.351999	31.577617	1165165.141117	706.858347	1422.862977	818.887806	20454.013672	1648.371482	844.039386	3027	8.684538	9.143878	9.326545	8.961211	1.390003	0.998401	1880.001405	896.985481	1880.501405	1151.514519	16.347049	31.587890	5416034.069363	2507.014272	2160.352309	94858.117188	7662.120836	851.496373	8.559483	8.996943	8.922218	9.071669	64.903299	0.999327	1971.861767	1219.223501	1972.361767	829.276499	16.346522	31.563857	2143819.763598	1734.110516	1236.264784	37927.515625	3032.884555	845.760060	8.547629	9.007804	8.825379	9.190228	71.680106	0.997454	97.014837	1350.509077	97.514837	697.990923	16.357451	31.554605	7678007.877284	2923.507847	2626.299732	116044.023438	10862.159171	856.855198	9.080091	9.296686	9.528307	9.065064	352.056463	0.997319	187.731084	1964.278384	188.231084	84.221616	16.356933	31.508868	5229438.195544	2470.428033	2116.814627	81499.984375	7398.141675	854.857696	9.297281	9.414797	9.473136	9.356459	15.905850	0.999787	1396.001542	1495.351772	1396.501542	553.148228	16.349885	31.543474	531794.610501	1180.705141	450.404247	9743.844727	752.335475	844.680313	8.814397	9.035960	9.034832	9.037088	45.326166	0.999519	0.999369	0.001259
ogg2m001-ep03-20210522-0213-e91.fits	59	0	59358.010010	2459358.010010	2459358.014378	1.089382	39.399000	-55	NaN	83	16.352041	31.578721	NaN	NaN	1.989822	0.868636	8.749143	15	30	45	0.087482	0.684606	0.191716	0.577688	0.646950	0.041579	0.000111	0.000424	0.000168	0.000283	0.000403	0.000094	791.581432	1613.432835	1139.912109	2039.307967	1605.176061	444.005619	13278400.052899	4094.335045	1031.267650	1038.808531	1031.767650	1009.691469	16.351999	31.577616	1161618.779800	706.858347	1423.082351	816.269543	19720.839844	1643.354407	848.289872	3012	8.666022	9.404502	9.428307	9.380697	328.288505	0.999872	1879.878426	897.390806	1880.378426	1151.109194	16.347049	31.587888	5396203.041375	2503.171824	2155.746157	92714.187500	7634.065671	857.629189	8.369332	9.277675	9.063879	9.491471	83.306962	0.997758	1971.732219	1219.667346	1972.232219	828.832654	16.346523	31.563853	2136146.583571	1733.798900	1232.061333	37855.859375	3022.029226	851.367438	8.471355	9.222445	8.914162	9.530729	80.714474	0.995037	96.914425	1350.909913	97.414425	697.590087	16.357451	31.554607	7670774.373905	2924.752240	2622.709120	116044.757812	10851.925857	861.733974	9.020683	9.566161	9.667461	9.464860	333.849375	0.998801	187.612169	1964.709510	188.112169	83.790490	16.356934	31.508868	5215981.457783	2468.395405	2113.106129	78112.632812	7379.104285	860.493327	9.269377	9.652539	9.607777	9.697301	286.977630	0.999875	1395.860369	1495.761786	1396.360369	552.738214	16.349885	31.543473	530068.970169	1182.656237	448.202067	9808.848633	749.894194	851.009604	8.698088	9.270546	9.143250	9.397842	77.955983	0.999095	0.999530	0.001263
ogg2m001-ep03-20210522-0214-e91.fits	60	0	59358.011034	2459358.011034	2459358.015402	1.091808	39.399000	-55	NaN	83	16.352039	31.578738	NaN	NaN	1.989822	0.868707	9.075144	15	30	45	0.087397	0.684934	0.191293	0.578406	0.647424	0.041588	0.000111	0.000426	0.000169	0.000284	0.000404	0.000094	787.217081	1608.837066	1135.241780	2035.274624	1600.787802	441.922676	13240491.187319	4094.658985	1030.890094	1039.047593	1031.390094	1009.452407	16.351999	31.577616	1157175.986674	706.858347	1425.732297	811.636230	17592.550781	1637.069141	860.459471	3016	8.943653	9.675845	9.827369	9.524321	352.986351	0.998958	1879.486713	897.593362	1879.986713	1150.906638	16.347049	31.587889	5382327.306155	2503.268368	2150.119969	82882.671875	7614.435521	868.484267	8.671425	9.564013	9.504121	9.623904	60.629015	0.999417	1971.320136	1219.839327	1971.820136	828.660673	16.346522	31.563855	2126101.557900	1733.159724	1226.719920	32059.861328	3007.818422	862.297939	8.825487	9.622930	9.463911	9.781949	71.283304	0.998269	96.569564	1351.128989	97.069564	697.371011	16.357451	31.554609	7658384.283293	2923.978613	2619.165629	103934.898438	10834.397465	874.827775	9.271917	9.811536	10.022172	9.600900	350.659519	0.997948	187.266736	1964.884083	187.766736	83.615917	16.356933	31.508872	5203403.746192	2468.105656	2108.258102	68050.101562	7361.310463	873.071466	9.645690	9.945561	10.028900	9.862221	356.395545	0.999715	1395.452164	1495.958932	1395.952164	552.541068	16.349885	31.543474	528658.577072	1185.112454	446.083049	8380.425781	747.898896	859.542444	9.092692	9.654084	9.629931	9.678238	54.581669	0.999768	0.998558	0.001268
