 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_T5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_T5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	Variance_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	Variance_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	Variance_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	Variance_C8	BJD_TDB
45	ogg2m001-ep02-20210522-0200-e91.fits.fz	45.000000	0.000000	59358.045136	2459358.045136	NaN	NaN	NaN	NaN	NaN	1.202890	10.880652	15.000000	60.000000	90.000000	0.194034	0.274371	0.440595	0.204889	0.154081	0.143288	0.165565	0.200139	0.000286	0.000388	0.000533	0.000334	0.000266	0.000260	0.000305	0.000330	679.366104	707.247101	826.204900	613.916522	580.055509	550.382390	543.433522	606.126288	6342765.628546	3740.599987	1049.154528	1045.612462	1049.654528	1002.887538	16.352005	31.577375	1230711.372935	706.858347	1659.805320	741.479352	19530.734375	1741.100431	2037.815599	12072.000000	9.305507	9.823346	10.096210	9.550482	8.837362	0.996606	9400272.105930	1794.124450	1671.183179	1794.624450	377.316821	16.347699	31.530781	1365592.261311	1700.777578	802.922310	19894.628906	1931.917855	2041.793211	10.431368	10.280371	10.208607	10.352135	54.215829	0.998050	9933708.793368	1416.236965	1502.229807	1416.736965	546.270193	16.349886	31.543421	1939886.157366	1862.884067	1041.334881	28344.230469	2744.377520	2043.412418	9.889766	10.022851	10.112002	9.933700	29.801153	0.998764	21751122.728357	1283.048118	1820.935194	1283.548118	227.564806	16.350665	31.519834	1078576.184108	1615.162703	667.781755	16362.535156	1525.873166	2043.983315	9.974422	10.051633	10.105666	9.997600	38.028398	0.998009	6634319.797699	645.377541	1901.911895	645.877541	146.588105	16.354364	31.514001	977296.805219	1583.186496	617.297335	16329.421875	1382.592155	2045.018168	9.379221	9.784947	9.880702	9.689191	29.154223	0.998612	5978940.633843	303.882133	1348.377799	304.382133	700.122201	16.356334	31.555117	908842.085191	1561.885960	581.887608	16122.223633	1285.748536	2045.482574	8.833466	9.401349	9.700862	9.101836	2.567834	0.995916	5834663.507471	503.013511	1548.235370	503.513511	500.264630	16.355183	31.540255	900972.051931	1559.431700	577.756661	15341.693359	1274.614717	2045.092410	9.016232	9.600451	9.800793	9.400108	6.739030	0.998160	5397721.115558	1701.866327	177.697539	1702.366327	1870.802461	16.348197	31.641524	1057738.973829	1608.890632	657.433733	16311.831055	1496.394544	2045.750622	9.543383	9.970159	10.115409	9.824909	15.841403	0.998828	6709655.722441	2459358.049487
46	ogg2m001-ep02-20210522-0201-e91.fits.fz	46.000000	0.000000	59358.047269	2459358.047269	NaN	NaN	NaN	NaN	NaN	1.212101	11.122974	15.000000	60.000000	90.000000	0.193787	0.274389	0.441009	0.204750	0.154237	0.144202	0.165836	0.199686	0.000284	0.000386	0.000531	0.000331	0.000264	0.000259	0.000303	0.000328	683.316001	711.640666	831.128148	618.071573	584.666407	557.195067	548.126582	609.601636	6324423.261102	3705.638428	1049.286536	1045.508771	1049.786536	1002.991229	16.352005	31.577373	1225594.110414	706.858347	1643.568218	745.691050	18660.189453	1733.860986	1973.618303	12205.000000	9.633909	9.976633	10.127999	9.825267	19.032517	0.998515	9024010.075352	1794.236876	1671.013322	1794.736876	377.486678	16.347699	31.530780	1361713.748617	1685.676175	807.814555	18953.425781	1926.430881	1978.997227	10.524103	10.443624	10.256279	10.630968	62.508173	0.996093	9612807.465553	1416.372182	1502.047879	1416.872182	546.452121	16.349886	31.543422	1935539.323395	1848.595069	1047.032612	27924.406250	2738.228008	1980.193626	10.072204	10.211720	10.184563	10.238877	48.655869	0.998253	20909688.477784	1283.185899	1820.773386	1283.685899	227.726614	16.350665	31.519833	1074850.999156	1598.665220	672.342768	15774.775391	1520.603108	1980.169858	10.137909	10.249118	10.175844	10.322392	54.205361	0.997951	6364514.834334	645.538109	1901.777904	646.038109	146.722096	16.354364	31.514001	975457.699074	1567.448946	622.321832	15715.291016	1379.990352	1981.307518	9.742143	9.963030	9.977981	9.948079	41.968267	0.999193	5676149.729785	303.987970	1348.233683	304.487970	700.266317	16.356334	31.555120	911996.266988	1547.078173	589.495917	15814.323242	1290.210791	1980.689259	8.964076	9.689162	9.846593	9.531730	2.306207	0.998938	5532966.760718	503.153574	1548.121977	503.653574	500.378023	16.355182	31.540254	899627.934908	1543.258055	582.940703	14877.511719	1272.713180	1980.513691	9.285679	9.789795	9.921308	9.658283	22.356642	0.998571	5117496.769832	1701.941716	177.657951	1702.441716	1870.842049	16.348197	31.641517	1052691.255027	1592.348063	661.093689	16259.120117	1489.253483	1982.917645	9.743114	10.114664	10.167068	10.062260	34.484689	0.999166	6374407.281048	2459358.051619
47	ogg2m001-ep02-20210522-0202-e91.fits.fz	47.000000	0.000000	59358.049403	2459358.049403	NaN	NaN	NaN	NaN	NaN	1.221641	11.342716	15.000000	60.000000	90.000000	0.193986	0.274305	0.441444	0.203986	0.154286	0.144404	0.165851	0.200202	0.000282	0.000384	0.000529	0.000329	0.000262	0.000257	0.000301	0.000326	687.393426	714.954629	834.849920	620.315568	588.521074	561.345730	551.662496	614.008553	6283224.938809	3662.710918	1049.224026	1045.447410	1049.724026	1003.052590	16.352004	31.577369	1218859.766059	706.858347	1624.583020	750.260067	17462.421875	1724.333837	1899.394729	12164.000000	9.789223	10.448566	10.596100	10.301032	25.216502	0.998035	7864101.465385	1794.228094	1670.987709	1794.728094	377.512291	16.347698	31.530778	1352516.873753	1666.840612	811.425438	17397.099609	1913.419965	1904.699007	10.681611	10.914036	10.747961	11.080111	58.112797	0.995259	8378074.700626	1416.338198	1502.029896	1416.838198	546.470104	16.349885	31.543419	1924244.042438	1830.665810	1051.117048	24993.861328	2722.248454	1906.690423	10.231112	10.674508	10.656584	10.692433	46.939489	0.997535	18110621.220176	1283.067368	1820.775625	1283.567368	227.724375	16.350665	31.519830	1064540.506188	1578.132143	674.557268	14406.595703	1506.016744	1905.141744	10.349142	10.720665	10.693554	10.747777	47.961062	0.997597	5436378.722075	645.388581	1901.766266	645.888581	146.733734	16.354364	31.513998	969416.157653	1547.238271	626.546134	14369.548828	1371.443319	1905.422759	9.898067	10.453311	10.456172	10.450450	44.678866	0.997616	4928599.244600	303.873501	1348.235730	304.373501	700.264270	16.356333	31.555113	907321.912626	1527.346935	594.050960	14540.246094	1283.597932	1905.408001	9.222866	10.188531	10.327670	10.049393	28.063531	0.997599	4801034.526616	503.040559	1548.058197	503.540559	500.441803	16.355182	31.540253	893836.201626	1523.168656	586.826809	13860.139648	1264.519554	1905.804340	9.417739	10.264860	10.418977	10.110743	25.628386	0.997699	4497954.508504	1701.943101	177.528239	1702.443101	1870.971761	16.348197	31.641514	1048087.314803	1573.280815	666.179429	14682.677734	1482.740239	1908.005300	10.028993	10.525599	10.602197	10.449001	35.994308	0.997785	5608695.501871	2459358.053753
48	ogg2m001-ep02-20210522-0203-e91.fits.fz	48.000000	0.000000	59358.051534	2459358.051534	NaN	NaN	NaN	NaN	NaN	1.231490	11.766099	15.000000	60.000000	90.000000	0.193831	0.274730	0.442014	0.204893	0.154393	0.144059	0.165257	0.199161	0.000279	0.000380	0.000524	0.000326	0.000259	0.000254	0.000297	0.000322	694.287652	722.815967	843.061957	628.775945	595.414755	566.990371	557.264406	619.201630	6278560.975366	3621.461735	1049.073896	1045.349716	1049.573896	1003.150284	16.352004	31.577374	1216977.427203	706.858347	1606.152352	757.697379	16623.789062	1721.670873	1820.218225	12089.000000	10.227684	10.477274	10.555648	10.398899	14.381942	0.999709	7566529.751314	1794.017310	1670.860329	1794.517310	377.639671	16.347698	31.530780	1353154.800683	1649.253024	820.465254	17565.861328	1914.322447	1826.474851	11.151983	10.956659	10.745665	11.167652	72.397918	0.997780	8084900.730971	1416.144033	1501.931083	1416.644033	546.568917	16.349885	31.543420	1924537.952257	1814.379391	1060.714183	24356.806641	2722.664251	1828.040982	10.633418	10.685700	10.636486	10.734914	55.712040	0.999364	17726739.800030	1282.950913	1820.618670	1283.450913	227.881330	16.350665	31.519833	1067672.540946	1560.417573	684.222326	14606.478516	1510.447667	1826.891720	10.753361	10.772823	10.700441	10.845204	61.159847	0.999368	5356470.803707	645.299384	1901.617650	645.799384	146.882350	16.354364	31.514000	969367.519060	1529.030757	633.975160	14018.166016	1371.374510	1827.640881	10.257242	10.435601	10.420117	10.451085	51.582102	0.999830	4864613.760144	303.771319	1348.088842	304.271319	700.411158	16.356334	31.555118	904481.261832	1507.511701	599.982913	13941.532227	1279.579233	1826.711670	9.517344	10.106279	10.166549	10.046010	10.621068	0.999836	4692642.199678	502.930114	1547.910783	503.430114	500.589217	16.355182	31.540257	890428.866387	1502.199927	592.749906	13683.500000	1259.699161	1826.613796	9.793931	10.223609	10.332263	10.114955	19.567401	0.999249	4372938.500989	1701.765030	177.457864	1702.265030	1871.042136	16.348197	31.641523	1042766.815092	1552.890648	671.500480	13807.745117	1475.213272	1829.269992	10.451115	10.601747	10.601148	10.602346	45.172661	0.999648	5300523.224429	2459358.055885
49	ogg2m001-ep02-20210522-0204-e91.fits.fz	49.000000	0.000000	59358.053666	2459358.053666	NaN	NaN	NaN	NaN	NaN	1.241686	11.842319	15.000000	60.000000	90.000000	0.193577	0.274327	0.441115	0.204587	0.154086	0.144029	0.165525	0.200161	0.000276	0.000376	0.000518	0.000322	0.000256	0.000251	0.000293	0.000319	701.399881	729.942676	850.857943	635.670846	601.976012	573.950992	564.775845	628.139290	6262200.851399	3573.098660	1049.042385	1045.314229	1049.542385	1003.185771	16.352004	31.577375	1212215.692956	706.858347	1583.839680	765.365149	17087.990234	1714.934397	1732.566722	12062.000000	10.197165	10.637281	10.503878	10.770684	82.673961	0.999328	7317665.206844	1793.975268	1670.868849	1794.475268	377.631151	16.347699	31.530782	1348075.477782	1627.682618	828.217653	17732.482422	1907.136675	1737.747384	11.183465	11.079284	10.578010	11.580558	80.173360	0.990805	7863899.658555	1416.122815	1501.942289	1416.622815	546.557711	16.349886	31.543420	1916814.403624	1793.547452	1068.728013	24219.500000	2711.737665	1737.735218	10.640796	10.845825	10.545882	11.145768	78.166744	0.996359	17013167.472881	1282.894022	1820.634305	1283.394022	227.865695	16.350665	31.519834	1063569.906002	1537.527288	691.740507	14535.635742	1504.643625	1738.141428	10.790313	10.878716	10.561165	11.196267	76.929884	0.995778	5162417.797618	645.220491	1901.638529	645.720491	146.861471	16.354364	31.514001	964915.568121	1505.394343	640.971964	13874.226562	1365.076287	1737.792206	10.202095	10.637377	10.361348	10.913406	78.916377	0.996864	4647349.720687	303.671369	1348.113100	304.171369	700.386900	16.356334	31.555117	901935.435575	1484.794219	607.448105	14132.879883	1275.977626	1739.103616	9.563167	10.248063	10.106321	10.389805	82.319300	0.999177	4528441.228710	502.854574	1547.962951	503.354574	500.537049	16.355182	31.540254	889342.038134	1479.804676	600.986098	13938.622070	1258.161613	1737.366328	9.890491	10.377946	10.190840	10.565051	82.015643	0.998594	4221603.259569	1701.651998	177.479389	1702.151998	1871.020611	16.348197	31.641517	1044399.025858	1532.011366	681.717544	14110.110352	1477.522378	1740.784612	10.504962	10.836059	10.609072	11.063046	82.008062	0.998102	5123828.185577	2459358.058016
50	ogg2m001-ep02-20210522-0205-e91.fits.fz	50.000000	0.000000	59358.055799	2459358.055799	NaN	NaN	NaN	NaN	NaN	1.252209	12.493760	15.000000	60.000000	90.000000	0.193505	0.274758	0.440657	0.205062	0.156111	0.144139	0.165322	0.199840	0.000275	0.000375	0.000517	0.000321	0.000256	0.000250	0.000291	0.000317	703.973403	733.013756	852.753315	639.332382	610.633902	577.271794	567.399204	630.533044	6169147.881915	3506.817175	1048.936572	1045.027167	1049.436572	1003.472833	16.352004	31.577371	1193762.748396	706.858347	1554.054733	768.160042	13268.166016	1688.828820	1631.974506	12008.000000	10.800335	11.487074	11.442236	11.531913	55.262819	0.999504	5610973.057299	1793.841564	1670.588446	1794.341564	377.911554	16.347698	31.530777	1329680.582206	1598.459029	831.851526	13156.318359	1881.113221	1637.319191	11.871084	11.884012	11.579216	12.188808	66.909592	0.994519	6034859.716205	1416.000643	1501.603698	1416.500643	546.896302	16.349885	31.543419	1886971.582151	1764.366994	1069.489278	18774.662109	2669.518709	1638.527782	11.311982	11.669943	11.506316	11.833571	62.609559	0.997636	13041565.205292	1282.806415	1820.306280	1283.306415	228.193720	16.350665	31.519831	1049785.307018	1508.210454	696.046964	10775.622070	1485.142407	1637.027326	11.435010	11.726362	11.505543	11.947181	66.032437	0.996842	3975713.527216	645.076804	1901.245385	645.576804	147.254615	16.354363	31.514001	963073.347995	1479.107547	651.117865	15943.187500	1362.470079	1637.244414	10.876698	11.481228	11.388937	11.573518	58.853133	0.998804	3699285.614714	303.643479	1347.761507	304.143479	700.738493	16.356333	31.555114	889213.084982	1455.076173	611.111020	11067.891602	1257.979182	1638.503029	10.264260	11.192466	11.191185	11.193747	45.447402	0.999785	3420620.408600	502.787499	1547.615529	503.287499	500.884471	16.355182	31.540251	875204.513365	1449.329309	603.868636	10645.124023	1238.161107	1637.446871	10.506604	11.263088	11.272018	11.254158	42.881002	0.999540	3192122.089166	1701.610342	177.188844	1702.110342	1871.311156	16.348197	31.641517	1027505.897176	1501.482707	684.327493	11282.561523	1453.623490	1639.190865	11.041790	11.634182	11.490186	11.778178	63.743580	0.998346	3927391.469179	2459358.060149
51	ogg2m001-ep02-20210522-0206-e91.fits.fz	51.000000	0.000000	59358.057931	2459358.057931	NaN	NaN	NaN	NaN	NaN	1.263084	12.383454	15.000000	60.000000	90.000000	0.193584	0.274650	0.441051	0.204851	0.154447	0.144415	0.165979	0.199174	0.000271	0.000370	0.000512	0.000316	0.000251	0.000246	0.000288	0.000312	713.068043	741.701845	862.248830	647.523240	614.787297	587.023552	577.225893	638.122658	6134563.689096	3443.961452	1048.875931	1045.267434	1049.375931	1003.232566	16.352005	31.577366	1187554.706946	706.858347	1526.147139	778.139064	11988.473633	1680.046238	1525.351207	12213.000000	10.588716	11.838946	12.058774	11.619118	14.441784	0.998202	5021159.018138	1793.770062	1670.856814	1794.270062	377.643186	16.347699	31.530768	1321818.783094	1570.817127	841.484830	11905.997070	1869.991051	1529.959731	11.751613	12.269784	12.188612	12.350957	52.330780	0.997268	5352578.167844	1415.940458	1501.860297	1416.440458	546.639703	16.349886	31.543412	1877558.196843	1738.450991	1080.017905	16737.318359	2656.201493	1531.225673	11.162234	12.039435	12.121357	11.957514	34.536986	0.998548	11669558.766015	1282.744481	1820.568771	1283.244481	227.931229	16.350665	31.519822	1043011.432995	1479.424982	705.011370	9983.271484	1475.559336	1530.455261	11.343714	12.071595	12.115282	12.027907	39.641557	0.998485	3527382.351288	645.145363	1901.505304	645.645363	146.994696	16.354364	31.513991	947465.382875	1446.424849	655.039481	10059.019531	1340.389325	1530.246349	10.726768	11.811180	11.955930	11.666431	22.659510	0.998785	3180222.649644	303.587406	1347.969377	304.087406	700.530623	16.356334	31.555111	885921.913160	1424.867166	621.757546	10085.548828	1253.323126	1529.737187	9.886790	11.579445	11.799026	11.359863	12.024875	0.998276	3061390.266809	502.722163	1547.837793	503.222163	500.662207	16.355183	31.540246	873267.317101	1420.422211	614.794186	9570.757812	1235.420535	1529.670773	10.244085	11.630788	11.841090	11.420486	14.310798	0.998304	2872193.638851	1701.531600	177.402663	1702.031600	1871.097337	16.348198	31.641518	1018907.959064	1471.358098	692.494886	10091.284180	1441.459895	1532.456375	10.869953	12.000133	12.122821	11.877445	27.973851	0.998667	3484982.955420	2459358.062281
52	ogg2m001-ep02-20210522-0207-e91.fits.fz	52.000000	0.000000	59358.060062	2459358.060062	NaN	NaN	NaN	NaN	NaN	1.274341	12.086820	15.000000	60.000000	90.000000	0.194407	0.274936	0.439853	0.205402	0.154402	0.143742	0.165217	0.200014	0.000263	0.000359	0.000495	0.000306	0.000242	0.000237	0.000277	0.000302	738.908008	766.076491	887.757039	671.143374	636.935656	606.682381	597.119901	661.997435	6234467.539649	3387.727023	1048.992302	1045.033859	1049.492302	1003.466141	16.352004	31.577366	1212023.777200	706.858347	1502.265628	806.797250	14012.692383	1714.662891	1395.304821	12061.000000	10.373876	10.792608	10.982856	10.602360	4.090771	0.998732	6874675.390327	1793.942542	1670.632683	1794.442542	377.867317	16.347698	31.530767	1344442.895599	1547.035052	869.044883	14060.334961	1901.997623	1400.913476	11.466871	11.257376	11.154147	11.360606	58.635371	0.998398	7174844.381757	1416.076394	1501.629713	1416.576394	546.870287	16.349885	31.543412	1904533.551994	1718.561551	1108.213757	20120.455078	2694.363814	1401.150867	10.926203	10.955478	10.983282	10.927674	37.462278	0.999619	15746306.374724	1282.867245	1820.389674	1283.367245	228.110326	16.350665	31.519819	1062360.350989	1452.737619	731.281642	11482.999023	1502.932455	1400.746954	10.991404	11.054321	11.084096	11.024545	39.006462	0.999327	4763208.684772	645.213916	1901.346233	645.713916	147.153767	16.354363	31.513989	962616.476816	1417.919750	678.893483	11838.223633	1361.823739	1400.156424	10.408857	10.775126	10.836485	10.713767	21.505094	0.999757	4324837.517517	303.656422	1347.777217	304.156422	700.722783	16.356333	31.555109	896155.297823	1394.566586	642.604883	11991.736328	1267.800404	1400.699699	9.614365	10.416140	10.567703	10.264577	358.869637	0.999152	4174530.387669	502.834796	1547.682629	503.334796	500.817371	16.355182	31.540243	883991.066919	1389.637923	636.130500	11438.656250	1250.591537	1399.515168	9.910227	10.518354	10.694295	10.342413	358.472477	0.998878	3936345.822348	1701.634006	177.171840	1702.134006	1871.328160	16.348197	31.641513	1039139.674149	1445.123864	719.066165	12356.369141	1470.081917	1402.113624	10.619299	10.974621	11.068050	10.881192	24.422196	0.999331	4740113.504621	2459358.064413
53	ogg2m001-ep02-20210522-0208-e91.fits.fz	53.000000	0.000000	59358.062194	2459358.062194	NaN	NaN	NaN	NaN	NaN	1.285977	12.194811	15.000000	60.000000	90.000000	0.193948	0.274338	0.440626	0.204633	0.153911	0.144014	0.166242	0.199684	0.000257	0.000351	0.000487	0.000299	0.000236	0.000231	0.000271	0.000295	754.083258	781.576926	904.816616	685.442637	651.277759	623.098297	614.350148	676.916097	6214962.516991	3305.816113	1049.204487	1044.914156	1049.704487	1003.585844	16.352004	31.577365	1205380.237468	706.858347	1464.249836	823.206674	13462.374023	1705.264205	1255.190558	12016.000000	10.450556	10.975935	11.165984	10.785886	17.345650	0.998227	6527660.301943	1794.093778	1670.501377	1794.593778	377.998623	16.347698	31.530767	1337951.328635	1509.814983	886.169063	13285.718750	1892.813934	1259.456970	11.695883	11.422397	11.325267	11.519526	55.156516	0.997600	6832821.872840	1416.259769	1501.526925	1416.759769	546.973075	16.349885	31.543409	1900890.418091	1686.417528	1127.176625	19210.050781	2689.209834	1260.306272	11.091476	11.163050	11.221520	11.104579	37.193707	0.998485	14966489.179662	1283.032572	1820.250228	1283.532572	228.249772	16.350665	31.519819	1055744.157714	1413.644133	746.824560	11146.794922	1493.572456	1259.628674	11.055272	11.196935	11.211677	11.182193	43.332066	0.997952	4577920.640132	645.455344	1901.195969	645.955344	147.304031	16.354363	31.513987	956553.807994	1377.787811	694.267869	10994.511719	1353.246817	1258.679285	10.439325	10.869521	10.882710	10.856332	42.770313	0.999026	4182106.882322	303.879455	1347.621516	304.379455	700.878484	16.356333	31.555109	895043.834639	1355.251026	660.426606	11321.767578	1266.228005	1258.515384	9.846023	10.568844	10.751905	10.385783	9.019441	0.998673	4052534.225625	503.043077	1547.519720	503.543077	500.980280	16.355182	31.540243	885913.585623	1352.019197	655.252224	10995.818359	1253.311345	1257.921007	10.087882	10.702488	10.871872	10.533103	16.463801	0.998579	3786701.969355	1701.882082	177.028809	1702.382082	1871.471191	16.348196	31.641518	1034463.026928	1406.601994	735.434068	11418.412109	1463.465815	1261.294501	10.805253	11.106418	11.211415	11.001422	29.414961	0.998666	4562319.972763	2459358.066544
54	ogg2m001-ep02-20210522-0209-e91.fits.fz	54.000000	0.000000	59358.064326	2459358.064326	NaN	NaN	NaN	NaN	NaN	1.298007	12.130804	15.000000	60.000000	90.000000	0.194035	0.274715	0.441268	0.205105	0.154491	0.143891	0.165668	0.199046	0.000251	0.000343	0.000477	0.000291	0.000230	0.000224	0.000262	0.000287	773.709214	801.141300	925.225506	705.127629	671.769752	641.528047	631.779563	694.700274	6207563.773975	3219.785381	1049.156947	1044.942532	1049.656947	1003.557468	16.352004	31.577367	1204482.257884	706.858347	1425.903303	844.715245	13536.513672	1703.993824	1106.498788	12047.000000	10.364140	10.931175	11.124146	10.738204	22.605233	0.997490	6558126.883864	1794.104215	1670.513235	1794.604215	377.986765	16.347698	31.530773	1337797.120669	1473.030205	908.193950	13017.405273	1892.595774	1111.768875	11.513300	11.387832	11.292158	11.483505	52.083597	0.995288	6955111.923797	1416.250608	1501.539782	1416.750608	546.960218	16.349885	31.543415	1900548.488793	1653.193604	1149.622454	19173.048828	2688.726103	1111.570712	10.901442	11.151846	11.207904	11.095788	39.658653	0.997059	15062468.066544	1282.995583	1820.294556	1283.495583	228.205444	16.350665	31.519824	1056505.505746	1374.144991	768.845728	10978.255859	1494.649543	1111.186014	10.934218	11.199935	11.194817	11.205053	45.401225	0.995742	4600114.261099	645.369606	1901.248503	645.869606	147.251497	16.354363	31.513994	959012.339778	1338.126045	716.683113	10605.660156	1356.724928	1110.184866	10.468539	10.925086	11.029821	10.820351	35.211643	0.996726	4124278.511856	303.766772	1347.723244	304.266772	700.776756	16.356334	31.555109	893211.195085	1312.975836	680.295227	11173.584961	1263.635350	1109.673092	9.829252	10.608784	10.847505	10.370062	15.396936	0.997258	4002862.089579	502.932948	1547.579621	503.432948	500.920379	16.355182	31.540247	882234.950113	1308.618298	674.172867	10500.996094	1248.107140	1110.501467	10.099544	10.736806	10.924567	10.549045	25.047533	0.997029	3728318.901869	1701.842653	177.064029	1702.342653	1871.435971	16.348197	31.641513	1030477.708654	1365.062093	754.894385	11118.274414	1457.827743	1112.945677	10.741187	11.099866	11.176013	11.023718	35.881282	0.998078	4518821.800520	2459358.068677
55	ogg2m001-ep02-20210522-0210-e91.fits.fz	55.000000	0.000000	59358.066459	2459358.066459	NaN	NaN	NaN	NaN	NaN	1.310443	11.815841	15.000000	60.000000	90.000000	0.194335	0.274491	0.440709	0.204889	0.154148	0.144327	0.165639	0.199876	0.000244	0.000333	0.000464	0.000282	0.000222	0.000217	0.000254	0.000278	797.430598	823.648513	948.798479	727.138695	693.257541	664.743313	653.345708	718.451575	6230895.955285	3139.768122	1049.138599	1044.891647	1049.638599	1003.608353	16.352004	31.577374	1210880.656233	706.858347	1390.493279	870.828126	14213.728516	1713.045706	965.217634	12102.000000	10.120641	10.546399	10.689883	10.402915	22.679894	0.998501	7386758.356064	1794.038619	1670.463399	1794.538619	378.036601	16.347698	31.530779	1341966.161291	1437.923144	933.266960	14173.940430	1898.493760	969.578106	11.110929	11.014972	10.880188	11.149757	56.795557	0.996262	7710363.945396	1416.192193	1501.476675	1416.692193	547.023325	16.349885	31.543422	1906015.162740	1622.371975	1174.832401	20919.324219	2696.459865	969.445685	10.602786	10.728545	10.739620	10.717470	43.712587	0.997888	16942435.151676	1282.991433	1820.203541	1283.491433	228.296459	16.350665	31.519832	1059550.305059	1335.797159	793.197005	11658.733398	1498.957053	969.160591	10.705372	10.779898	10.765185	10.794612	46.514947	0.997333	5187152.740643	645.355211	1901.198009	645.855211	147.301991	16.354363	31.513997	960478.801465	1298.170859	739.870869	11607.991211	1358.799547	968.382551	10.136949	10.487379	10.521417	10.453341	40.138381	0.998523	4697477.016390	303.813330	1347.643710	304.313330	700.856290	16.356333	31.555116	899289.537320	1274.684043	705.499957	12115.809570	1272.234446	968.885676	9.485723	10.160218	10.332049	9.988388	18.493547	0.998208	4606466.670999	502.993217	1547.534368	503.493217	500.965632	16.355182	31.540251	885418.810466	1268.974658	697.743493	11302.308594	1252.611381	968.909605	9.765277	10.257857	10.433170	10.082543	22.739915	0.997625	4275384.972860	1701.792406	177.081976	1702.292406	1871.418024	16.348197	31.641518	1037945.515728	1328.073543	781.542198	11593.934570	1468.392529	970.094730	10.468244	10.733233	10.768894	10.697573	39.629626	0.998729	5085640.210780	2459358.070809
