Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep05-20210522-0222-e91.fits	68	0	59358.005224	2459358.005224	2459358.009593	1.078648	42.000000	-80	NaN	67	16.352136	31.578708	NaN	NaN	1.992343	0.868315	7.836542	15	30	45	0.140753	0.694542	0.151350	0.564204	0.614067	0.209368	0.037949	0.000165	0.000526	0.000169	0.000338	0.000470	0.000221	0.000121	854.783904	1320.290966	894.531065	1669.600124	1306.473459	945.325664	313.745725	9576694.730521	3628.300097	1047.501713	1038.343844	1048.001713	1010.156156	16.352000	31.577615	1347944.034398	706.858347	1491.957468	903.473499	34482.375000	1906.950721	861.287492	2996	7.846691	8.713905	8.828076	8.599734	324.841317	0.993949	1894.634628	888.555090	1895.134628	1159.944910	16.347050	31.587886	3925199.022622	2192.497657	1790.286530	77678.039062	5553.020685	864.348625	9.101771	9.368615	9.462893	9.274336	325.814788	0.997019	1989.664651	1209.846988	1990.164651	838.653012	16.346523	31.563854	1449430.863960	1524.432663	950.800189	29233.802734	2050.525215	859.447837	9.066893	9.437358	9.456010	9.418705	318.184833	0.998730	116.190186	1359.632293	116.690186	688.867707	16.357452	31.554610	5403205.113018	2506.501175	2155.676274	133567.406250	7643.971576	866.789367	7.000908	8.179702	8.196091	8.163312	316.281284	0.991967	213.049418	1972.576722	213.549418	75.923278	16.356934	31.508865	3643424.841774	2125.061665	1714.503114	95352.031250	5154.391763	859.428345	7.013612	8.230685	8.118094	8.343276	304.424121	0.994254	19.243611	1061.894200	19.743611	986.605800	16.357995	31.576879	1657933.911473	1616.596883	1025.570400	49731.312500	2345.496687	859.382197	6.554110	8.139832	8.178912	8.100753	317.783348	0.990202	1416.661611	1491.661194	1417.161611	556.838806	16.349885	31.543472	350136.954651	1108.261278	315.933581	8325.848633	495.342463	860.905724	8.271811	8.831726	8.806337	8.857116	311.373504	0.997926	0.999207	0.001169
ogg2m001-ep05-20210522-0223-e91.fits	69	0	59358.006038	2459358.006038	2459358.010407	1.080401	41.399000	-80	NaN	67	16.352137	31.578673	NaN	NaN	1.992343	0.868374	7.545284	15	30	45	0.140773	0.694294	0.151346	0.558354	0.613686	0.209468	0.038126	0.000165	0.000527	0.000170	0.000336	0.000471	0.000222	0.000121	852.586129	1317.457854	891.513036	1661.003736	1303.469570	941.656316	314.317470	9568697.586713	3633.789205	1047.783909	1037.848182	1048.283909	1010.651818	16.352000	31.577618	1347016.390656	706.858347	1494.813803	901.126540	39301.214844	1905.638373	872.377585	3094	7.660203	8.497657	8.481085	8.514229	312.570346	0.997880	1894.947885	888.060809	1895.447885	1160.439191	16.347050	31.587888	3921095.383033	2193.890611	1787.279349	87692.335938	5547.215223	875.175209	8.645244	9.174740	9.149720	9.199760	307.828335	0.999515	1989.964167	1209.359604	1990.464167	839.140396	16.346523	31.563856	1448185.982045	1528.484101	947.465519	32186.085938	2048.764067	869.036809	8.709746	9.219264	9.128978	9.309551	282.087833	0.999539	116.483615	1359.195419	116.983615	689.304581	16.357452	31.554608	5342717.519930	2495.928661	2140.573007	133804.609375	7558.399136	879.566150	6.645626	7.980375	7.861698	8.099052	301.568884	0.995669	213.348961	1972.083114	213.848961	76.416886	16.356934	31.508866	3638981.479983	2127.278973	1710.627297	107426.898438	5148.105692	870.324175	6.717315	8.056000	7.790750	8.321251	286.895862	0.993735	19.523596	1061.427346	20.023596	987.072654	16.357995	31.576879	1657203.908128	1622.763033	1021.223601	54867.199219	2344.463944	870.591182	6.415740	7.917212	7.825327	8.009097	305.251190	0.995165	1416.954837	1491.231379	1417.454837	557.268621	16.349885	31.543469	351416.815569	1110.221727	316.528498	9800.668945	497.153096	870.554844	8.023116	8.799564	8.693044	8.906084	88.534834	0.999412	0.999354	0.001172
ogg2m001-ep05-20210522-0224-e91.fits	70	0	59358.006853	2459358.006853	2459358.011222	1.082180	41.100000	-80	NaN	67	16.352140	31.578647	NaN	NaN	1.991554	0.868421	7.805895	15	30	45	0.140688	0.695526	0.151400	0.564409	0.612767	0.209190	0.038249	0.000165	0.000528	0.000170	0.000339	0.000471	0.000222	0.000122	850.850687	1316.850902	891.471457	1665.952147	1302.259276	941.414390	314.071777	9569512.738028	3636.499848	1048.292320	1037.495414	1048.792320	1011.004586	16.352000	31.577618	1346316.243383	706.858347	1497.325234	899.147502	34946.984375	1904.647868	882.692919	3067	7.838919	8.595780	8.697826	8.493733	326.304074	0.996186	1895.398241	887.733552	1895.898241	1160.766448	16.347050	31.587887	3925533.546456	2195.809219	1787.738895	79119.992188	5553.493939	885.676642	9.208652	9.321958	9.418559	9.225357	331.613146	0.998570	1990.398426	1209.019685	1990.898426	839.480315	16.346523	31.563854	1448823.500716	1529.106682	947.496677	30308.962891	2049.665972	879.961532	9.100284	9.373363	9.392122	9.354605	320.462682	0.999554	117.023600	1358.775677	117.523600	689.724323	16.357452	31.554611	5401123.067398	2509.646347	2152.145091	133805.109375	7641.026084	888.200737	6.736097	8.068797	8.034418	8.103176	311.742564	0.994360	213.894335	1971.637799	214.394335	76.862201	16.356934	31.508868	3635913.067160	2128.675338	1708.063697	94259.039062	5143.764776	880.834668	6.953239	8.155904	8.000710	8.311098	297.807314	0.995462	20.055928	1060.997719	20.555928	987.502281	16.357995	31.576885	1655524.620184	1621.371741	1021.064188	50049.828125	2342.088237	881.733551	6.467251	7.975140	7.992061	7.958220	316.334159	0.991692	1417.486256	1490.824895	1417.986256	557.675105	16.349885	31.543471	352541.504229	1114.651515	316.279572	8937.786133	498.744205	878.934503	8.336825	8.952265	8.972582	8.931948	321.488014	0.999591	0.998749	0.001174
ogg2m001-ep05-20210522-0225-e91.fits	71	0	59358.007668	2459358.007668	2459358.012037	1.083989	40.100000	-80	NaN	67	16.352136	31.578678	NaN	NaN	1.991554	0.868481	7.822039	15	30	45	0.140738	0.694128	0.151506	0.566077	0.612916	0.209727	0.038316	0.000165	0.000527	0.000170	0.000339	0.000471	0.000223	0.000122	851.340373	1316.660014	891.980583	1667.537350	1302.320152	941.427068	314.467961	9569109.316751	3636.773158	1047.442802	1037.853028	1047.942802	1010.646972	16.352000	31.577622	1346737.605355	706.858347	1496.811192	899.737797	30090.851562	1905.243973	880.380882	3051	8.006371	8.648360	8.681776	8.614943	317.384367	0.991360	1894.570130	888.089192	1895.070130	1160.410808	16.347050	31.587892	3920712.753934	2194.102401	1786.932439	74615.757812	5546.673913	882.919576	8.927049	9.354317	9.382016	9.326619	317.172452	0.993890	1989.569252	1209.395539	1990.069252	839.104461	16.346523	31.563857	1449776.437531	1529.102517	948.122458	26694.744141	2051.014101	877.923380	9.267055	9.405727	9.375431	9.436022	312.009081	0.996179	116.211479	1359.108501	116.711479	689.391499	16.357452	31.554617	5416851.417971	2512.762429	2155.735599	133108.921875	7663.277148	886.473919	6.787867	8.129526	8.089881	8.169171	312.451948	0.987944	213.089404	1971.987332	213.589404	76.512668	16.356934	31.508870	3636310.122905	2128.160975	1708.663097	88192.898438	5144.326495	877.678158	6.854782	8.164835	8.001899	8.327772	303.820573	0.989001	19.214717	1061.322966	19.714717	987.177034	16.357995	31.576892	1658970.362522	1624.700539	1021.093009	45776.003906	2346.962966	877.763103	6.611384	8.118087	8.126303	8.109871	315.502794	0.986697	1416.600655	1491.212886	1417.100655	557.287114	16.349885	31.543472	353116.077391	1115.039319	316.684866	7495.183105	499.557060	878.263712	8.299766	8.973161	8.854600	9.091723	306.418824	0.991983	0.999104	0.001174
ogg2m001-ep05-20210522-0226-e91.fits	72	0	59358.008481	2459358.008481	2459358.012849	1.085827	39.500000	-80	NaN	67	16.352137	31.578672	NaN	NaN	1.991554	0.868540	7.884092	15	30	45	0.140919	0.695242	0.151237	0.565292	0.612311	0.209489	0.038324	0.000165	0.000528	0.000170	0.000339	0.000470	0.000222	0.000122	852.571636	1316.818284	891.038383	1666.794033	1302.084029	942.650296	314.690093	9565246.316725	3634.670899	1047.723979	1037.807065	1048.223979	1010.692935	16.352000	31.577620	1347928.192124	706.858347	1495.748298	901.173141	35919.414062	1906.928309	879.581260	3072	7.970964	8.675388	8.786345	8.564431	331.202519	0.997722	1894.910959	888.055351	1895.410959	1160.444649	16.347050	31.587891	3922839.119451	2194.922651	1787.233422	83642.062500	5549.682105	881.365666	9.093228	9.360996	9.493356	9.228636	344.165865	0.998896	1989.952017	1209.358018	1990.452017	839.141982	16.346523	31.563858	1446620.291996	1527.630931	946.969757	29742.074219	2046.549069	875.945177	9.178472	9.406836	9.451548	9.362125	343.343529	0.999871	116.449710	1359.143266	116.949710	689.356734	16.357452	31.554608	5407155.991046	2510.427480	2153.878586	133567.000000	7649.560925	884.327303	6.865510	8.134554	8.162682	8.106425	317.823943	0.995062	213.320788	1972.034551	213.820788	76.465449	16.356934	31.508866	3632615.332014	2127.848735	1707.177429	91827.656250	5139.099435	878.875349	7.013670	8.185481	8.074972	8.295991	300.419494	0.996930	19.503958	1061.379896	20.003958	987.120104	16.357995	31.576879	1656743.397096	1619.982827	1022.691951	47883.039062	2343.812454	878.078288	6.687520	8.072245	8.130766	8.013723	320.561017	0.994351	1416.970655	1491.239175	1417.470655	557.260825	16.349885	31.543469	353048.468164	1114.029849	316.911139	8627.719727	499.461412	877.070032	8.379282	9.092645	9.071403	9.113887	307.365688	0.999685	1.000391	0.001173
ogg2m001-ep05-20210522-0227-e91.fits	73	0	59358.009294	2459358.009294	2459358.013662	1.087686	39.399000	-80	NaN	67	16.352140	31.578621	NaN	NaN	1.989822	0.868588	8.075228	15	30	45	0.140755	0.694511	0.151203	0.566273	0.613283	0.209507	0.038182	0.000165	0.000527	0.000170	0.000340	0.000471	0.000222	0.000122	851.733209	1316.616586	891.575271	1667.243733	1302.492479	941.951975	313.997346	9553187.434613	3630.218592	1048.194394	1037.138298	1048.694394	1011.361702	16.352000	31.577618	1344661.467205	706.858347	1493.758027	900.186940	26116.974609	1902.306838	870.493131	3016	8.131634	8.864988	8.909373	8.820604	320.937577	0.997632	1895.360371	887.427195	1895.860371	1161.072805	16.347050	31.587881	3915461.532241	2192.056872	1786.204356	62534.242188	5539.244954	873.536097	9.511175	9.538079	9.564379	9.511779	320.686514	0.999218	1990.386604	1208.695732	1990.886604	839.804268	16.346523	31.563851	1444472.516526	1524.318291	947.618699	23371.080078	2043.510588	867.401950	9.704834	9.598287	9.553940	9.642633	296.459442	0.999765	116.838230	1358.452022	117.338230	690.047978	16.357452	31.554614	5409707.781646	2510.420642	2154.900933	123572.062500	7653.170970	877.646369	6.731648	8.351547	8.270185	8.432910	306.359670	0.995698	213.757109	1971.371006	214.257109	77.128994	16.356934	31.508870	3631606.795820	2125.066944	1708.937596	79002.703125	5137.672648	870.866107	7.000180	8.444280	8.245079	8.643481	291.339166	0.995886	19.882779	1060.733407	20.382779	987.766593	16.357995	31.576881	1654775.403877	1619.522578	1021.767418	40116.453125	2341.028313	867.825785	6.705247	8.323635	8.293393	8.353878	311.951419	0.995320	1417.420043	1490.535551	1417.920043	557.964449	16.349885	31.543469	351343.702675	1111.130414	316.203839	6744.933594	497.049662	868.094714	8.741877	9.152118	9.072332	9.231903	303.739262	0.997928	0.999226	0.001173
ogg2m001-ep05-20210522-0228-e91.fits	74	0	59358.010107	2459358.010107	2459358.014475	1.089582	39.399000	-80	NaN	67	16.352138	31.578658	NaN	NaN	1.989822	0.868647	7.959517	15	30	45	0.141116	0.695367	0.151301	0.567152	0.612151	0.209555	0.038295	0.000166	0.000529	0.000170	0.000341	0.000471	0.000223	0.000122	850.098372	1314.042562	888.527128	1664.767791	1299.851406	940.345766	313.692704	9533523.118000	3629.956558	1047.839709	1037.626834	1048.339709	1010.873166	16.352000	31.577619	1345332.481610	706.858347	1497.365793	898.466152	28573.976562	1903.256129	879.893753	3106	8.014607	9.023605	9.039747	9.007463	317.407077	0.998183	1894.989101	887.864375	1895.489101	1160.635625	16.347050	31.587886	3910243.711198	2192.934695	1783.109967	69114.093750	5531.863247	883.049454	9.139547	9.683254	9.681035	9.685473	314.504822	0.999297	1990.020735	1209.193812	1990.520735	839.306188	16.346523	31.563852	1442427.650015	1527.666288	944.203365	25019.613281	2040.617694	879.573155	9.126411	9.682972	9.612986	9.752959	289.971761	0.999645	116.555930	1358.957929	117.055930	689.542071	16.357452	31.554612	5406958.260026	2512.029709	2152.426080	130240.312500	7649.281193	888.259167	6.929955	8.510352	8.421455	8.599249	306.263118	0.995160	213.423905	1971.869145	213.923905	76.630855	16.356934	31.508869	3619981.650626	2122.981418	1705.140526	85729.312500	5121.226432	878.987477	7.216898	8.578438	8.355454	8.801422	291.004018	0.995112	19.580603	1061.161080	20.080603	987.338920	16.357995	31.576885	1651676.442291	1619.147683	1020.090051	42172.027344	2336.644179	877.307690	6.750980	8.460859	8.391995	8.529723	308.541841	0.994697	1417.005199	1491.019708	1417.505199	557.480292	16.349885	31.543470	351621.313884	1113.073546	315.901240	7521.207520	497.442402	878.355790	8.538220	9.300639	9.254266	9.347012	307.879958	0.998357	1.001787	0.001178
ogg2m001-ep05-20210522-0229-e91.fits	75	0	59358.010920	2459358.010920	2459358.015288	1.091506	39.399000	-80	NaN	67	16.352135	31.578686	NaN	NaN	1.989822	0.868707	8.130617	15	30	45	0.140849	0.694277	0.150850	0.566846	0.614206	0.209264	0.038067	0.000167	0.000531	0.000171	0.000342	0.000474	0.000224	0.000123	845.877238	1308.532286	881.897300	1658.806246	1294.531513	934.829007	308.822419	9506745.010393	3636.418889	1047.502262	1037.985140	1048.002262	1010.514860	16.352000	31.577620	1339020.011069	706.858347	1497.844817	893.964445	24589.517578	1894.325810	897.375010	2998	8.229407	9.371681	9.540499	9.202863	335.280825	0.996932	1894.628934	888.244542	1895.128934	1160.255458	16.347050	31.587883	3895652.457649	2192.167348	1777.078041	61204.410156	5511.220846	901.397228	9.394712	9.985094	10.182892	9.787297	349.129966	0.998182	1989.636180	1209.513742	1990.136180	838.986258	16.346523	31.563852	1434089.607414	1530.825079	936.808279	21514.585938	2028.821777	895.520124	9.647227	10.062987	10.184319	9.941655	351.328239	0.999362	116.263735	1359.298310	116.763735	689.201690	16.357452	31.554617	5388860.315184	2510.922510	2146.167512	118913.234375	7623.677838	903.866403	6.869408	8.806447	8.851323	8.761572	321.121908	0.997691	213.125316	1972.167584	213.625316	76.332416	16.356934	31.508874	3617321.191242	2127.825047	1700.008746	73972.039062	5117.462652	896.375116	7.355260	8.913720	8.878325	8.949116	310.192131	0.997740	19.264635	1061.504302	19.764635	986.995698	16.357995	31.576891	1645146.056481	1622.733050	1013.811887	37824.707031	2327.405573	896.684594	6.701728	8.736842	8.824933	8.648752	325.423932	0.996790	1416.660145	1491.309344	1417.160145	557.190656	16.349885	31.543473	348625.305022	1121.179142	310.945229	6570.310547	493.203916	895.733910	8.716575	9.612146	9.710361	9.513931	342.658387	0.999383	0.999895	0.001182
ogg2m001-ep05-20210522-0230-e91.fits	76	0	59358.011732	2459358.011732	2459358.016101	1.093461	39.799000	-80	NaN	67	16.352138	31.578635	NaN	NaN	1.997077	0.868755	8.256568	15	30	45	0.140908	0.695252	0.151142	0.567069	0.614221	0.208971	0.037911	0.000166	0.000530	0.000171	0.000341	0.000474	0.000224	0.000123	847.505941	1310.920297	884.440405	1661.833604	1296.866238	934.113233	309.156131	9528940.390560	3638.780452	1047.871542	1037.258317	1048.371542	1011.241683	16.352000	31.577623	1342704.395775	706.858347	1499.037571	895.710969	28787.830078	1899.538148	894.588372	3102	8.212663	8.965980	9.152164	8.779796	340.365889	0.997125	1895.051432	887.472338	1895.551432	1161.027662	16.347049	31.587892	3907982.338606	2193.940539	1781.261738	64845.406250	5528.664060	898.694186	9.435130	9.647391	9.818805	9.475978	346.643728	0.998418	1990.048032	1208.753625	1990.548032	839.746375	16.346523	31.563859	1440221.366987	1532.714053	939.654310	23715.972656	2037.496442	892.966036	9.564737	9.704533	9.780146	9.628920	357.260173	0.999755	116.591199	1358.558292	117.091199	689.941708	16.357452	31.554618	5403562.120393	2512.947985	2150.288089	125533.914062	7644.476638	901.908230	7.297246	8.476737	8.550079	8.403395	323.891323	0.996790	213.456305	1971.509447	213.956305	76.990553	16.356935	31.508867	3625819.360390	2128.532008	1703.436616	82563.710938	5129.485102	894.878297	7.721013	8.598463	8.531879	8.665047	305.079888	0.997918	19.630573	1060.855062	20.130573	987.644938	16.357995	31.576886	1647079.666551	1626.784223	1012.475806	42964.035156	2330.141072	894.981799	6.973891	8.378559	8.469454	8.287663	325.122391	0.996069	1417.052128	1490.609116	1417.552128	557.890884	16.349885	31.543473	348059.025012	1118.155925	311.279507	7288.517090	492.402794	895.281235	8.591296	9.126291	9.096762	9.155819	276.552192	0.999956	1.000311	0.001180
ogg2m001-ep05-20210522-0231-e91.fits	77	0	59358.012545	2459358.012545	2459358.016914	1.095437	40.399000	-80	NaN	67	16.352139	31.578631	NaN	NaN	1.997077	0.868815	8.015790	15	30	45	0.140867	0.693996	0.150963	0.565031	0.614488	0.208956	0.038283	0.000167	0.000530	0.000171	0.000341	0.000474	0.000224	0.000123	846.044147	1309.830178	882.838931	1659.262023	1296.276309	934.412232	310.739973	9536371.744414	3643.859449	1048.136513	1037.291515	1048.636513	1011.208485	16.352000	31.577616	1343358.592556	706.858347	1502.554288	894.049955	32368.783203	1900.463648	904.986225	3045	7.949848	8.805365	8.922482	8.688248	334.902309	0.998274	1895.234541	887.542420	1895.734541	1160.957580	16.347050	31.587884	3906859.926202	2196.828678	1778.409015	75819.523438	5527.076171	908.541487	9.221677	9.486135	9.592216	9.380054	354.366867	0.999480	1990.234597	1208.813874	1990.734597	839.686126	16.346523	31.563854	1439635.717963	1535.106284	937.808498	27449.931641	2036.667918	905.395808	9.290727	9.565961	9.574982	9.556941	37.106718	0.999952	116.812192	1358.607462	117.312192	689.892538	16.357452	31.554608	5388342.276907	2511.331098	2145.612054	133805.593750	7622.944964	910.770988	7.024449	8.241036	8.239428	8.242643	314.785615	0.997283	213.700802	1971.472595	214.200802	77.027405	16.356934	31.508867	3629625.910191	2131.067773	1703.195908	94419.789062	5134.870268	903.556053	7.263526	8.338073	8.175506	8.500639	287.910418	0.997689	19.850098	1060.832339	20.350098	987.667661	16.357995	31.576880	1648269.949582	1627.090118	1013.017000	49718.410156	2331.824978	904.354466	6.801653	8.193356	8.201038	8.185673	315.935925	0.996704	1417.302041	1490.620882	1417.802041	557.879118	16.349885	31.543471	351615.958439	1123.736331	312.898986	8707.974609	497.434825	901.963021	8.558646	9.062768	9.100639	9.024897	333.199098	0.999802	1.000019	0.001182
ogg2m001-ep05-20210522-0232-e91.fits	78	0	59358.013360	2459358.013360	2459358.017728	1.097459	40.000000	-80	NaN	67	16.352136	31.578674	NaN	NaN	1.995097	0.868875	8.338548	15	30	45	0.140724	0.694360	0.151351	0.566122	0.613848	0.209415	0.038073	0.000167	0.000530	0.000171	0.000341	0.000474	0.000224	0.000123	845.181278	1310.113618	884.794590	1660.740272	1296.280418	935.911762	308.813316	9544574.461063	3646.540375	1047.523895	1037.835292	1048.023895	1010.664708	16.352000	31.577619	1343150.551096	706.858347	1504.056014	893.018969	29289.259766	1900.169329	909.550390	3018	8.270495	8.927726	9.021489	8.833963	340.776124	0.999281	1894.601372	888.064051	1895.101372	1160.435949	16.347050	31.587889	3911428.805195	2198.267612	1779.323311	68597.273438	5533.539812	913.589049	9.556083	9.644869	9.739833	9.549904	353.849550	0.999594	1989.615082	1209.346464	1990.115082	839.153536	16.346523	31.563855	1444580.401627	1536.561100	940.138600	24866.808594	2043.663214	906.904653	9.816049	9.710623	9.738018	9.683227	30.651516	0.999862	116.233447	1359.113921	116.733447	689.386079	16.357453	31.554613	5403392.451129	2514.806780	2148.631256	121962.031250	7644.236605	915.809805	7.316229	8.357483	8.359563	8.355404	315.316442	0.997970	213.112044	1971.996434	213.612044	76.503566	16.356935	31.508867	3630403.594296	2132.126636	1702.714808	80367.382812	5135.970466	907.849600	7.563287	8.449242	8.345673	8.552812	293.630298	0.998695	19.299070	1061.415493	19.799070	987.084507	16.357995	31.576881	1652677.654003	1628.296003	1014.973722	39837.351562	2338.060604	907.802101	7.123285	8.291373	8.338065	8.244680	320.612974	0.996653	1416.648438	1491.172632	1417.148438	557.327368	16.349885	31.543470	350064.407569	1125.861603	310.930230	7250.153809	495.239830	907.461301	8.724412	9.253511	9.235945	9.271077	73.416354	0.999979	0.999004	0.001182
ogg2m001-ep05-20210522-0233-e91.fits	79	0	59358.014175	2459358.014175	2459358.018543	1.099504	39.899000	-80	NaN	67	16.352138	31.578639	NaN	NaN	1.995097	0.868935	7.970273	15	30	45	0.140418	0.695022	0.151193	0.566480	0.613628	0.209034	0.038196	0.000167	0.000531	0.000171	0.000341	0.000473	0.000224	0.000123	843.168525	1309.902750	882.987884	1660.187260	1295.992182	934.082685	309.737618	9543293.244603	3647.037955	1047.928810	1037.339220	1048.428810	1011.160780	16.352000	31.577621	1340053.001679	706.858347	1504.538734	890.673647	30421.335938	1895.787193	911.402757	3062	7.969238	8.705042	8.777611	8.632473	323.910615	0.997033	1895.071410	887.554728	1895.571410	1160.945272	16.347049	31.587892	3913106.234463	2198.694779	1779.740541	73466.554688	5535.912889	913.231213	9.194775	9.435710	9.498572	9.372848	326.701897	0.998875	1990.061509	1208.820506	1990.561509	839.679494	16.346523	31.563860	1442879.498331	1538.243376	938.004689	26774.173828	2041.256928	909.308036	9.386882	9.475245	9.429577	9.520914	300.630597	0.999598	116.657300	1358.551496	117.157300	689.948504	16.357453	31.554620	5406087.079874	2517.004753	2147.825535	133805.765625	7648.048725	917.851396	6.973212	8.179868	8.178721	8.181014	314.893138	0.994354	213.543183	1971.478534	214.043183	77.021466	16.356935	31.508870	3629107.858961	2131.709838	1702.439888	84374.078125	5134.137376	910.167272	7.266711	8.264262	8.110107	8.418417	298.787583	0.995162	19.657321	1060.786741	20.157321	987.713259	16.357995	31.576894	1649971.151492	1629.424752	1012.609603	45254.566406	2334.231686	911.083479	6.604310	8.104749	8.135938	8.073560	317.578985	0.992671	1417.088591	1490.668983	1417.588591	557.831017	16.349885	31.543473	351107.999687	1125.795389	311.875500	8050.137207	496.716211	908.966126	8.396782	9.017965	8.935683	9.100248	290.503333	0.999415	0.996834	0.001182
