 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	Variance_T2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	BJD_TDB
28	ogg2m001-ep05-20210522-0182-e91.fits.fz	28.000000	0.000000	59357.972653	2459357.972653	NaN	NaN	NaN	NaN	NaN	1.029999	11.166416	16.000000	60.000000	90.000000	0.930430	1.145485	0.000000	0.001363	0.001574	0.000000	682.716272	727.899487	0.000000	1455929.704561	1473.279562	1047.976521	1038.263084	1048.476521	1010.236916	16.351999	31.577626	1354640.420073	804.247719	1434.563581	944.287474	29785.511719	1684.357179	819.319372	9363.000000	7.355472	8.908289	8.646871	9.169707	75.180774	0.995448	15511198.760927	19.553202	1061.823890	20.053202	986.676110	16.357995	31.576889	1667745.726985	1549.653650	1076.205465	46941.472656	2073.671690	818.283472	5.851931	11.268681	11.004737	11.532626	84.315902	0.997719	32412370.639722	1990.276694	1209.643139	1990.776694	838.856861	16.346522	31.563875	1455929.704561	1473.279562	988.223649	25468.695312	1810.300072	818.190471	9.114229	11.394779	11.205801	11.583756	64.509055	0.997226	13277420.937691	2459357.977004
29	ogg2m001-ep05-20210522-0183-e91.fits.fz	29.000000	0.000000	59357.973467	2459357.973467	NaN	NaN	NaN	NaN	NaN	1.030743	11.263160	16.000000	60.000000	90.000000	0.931881	1.145518	0.000000	0.001363	0.001573	0.000000	683.468528	728.262141	0.000000	1455488.541629	1472.057265	1047.696765	1038.080347	1048.196765	1010.419653	16.351999	31.577628	1356342.506393	804.247719	1434.032149	945.824337	28854.044922	1686.473550	816.544226	9434.000000	7.547270	8.906708	8.588278	9.225137	72.541878	0.992416	15658676.038143	19.232911	1061.735587	19.732911	986.764413	16.357994	31.576892	1667288.815475	1548.510572	1076.704832	45755.386719	2073.103567	816.082542	5.926776	11.310825	11.097431	11.524219	81.767828	0.998453	32324584.630099	1990.035966	1209.461239	1990.535966	839.038761	16.346521	31.563870	1455488.541629	1472.057265	988.744512	26124.871094	1809.751531	815.058648	9.149018	11.390850	11.146621	11.635079	65.310305	0.995666	13396071.506859	2459357.977818
30	ogg2m001-ep05-20210522-0184-e91.fits.fz	30.000000	0.000000	59357.974281	2459357.974281	NaN	NaN	NaN	NaN	NaN	1.031506	10.956689	16.000000	60.000000	90.000000	0.931365	1.143532	0.000000	0.001363	0.001571	0.000000	683.447381	727.993790	0.000000	1454596.015406	1470.964969	1048.230075	1037.533968	1048.730075	1010.966032	16.351999	31.577628	1354760.433333	804.247719	1432.613232	945.656792	32183.701172	1684.506404	813.009568	9185.000000	7.266594	8.952095	8.673321	9.230870	76.764624	0.995169	15664542.206006	19.812099	1061.159069	20.312099	987.340931	16.357994	31.576894	1663376.704513	1546.357543	1075.674065	52419.937500	2068.239256	812.023749	5.337641	11.319403	11.072905	11.565902	85.411432	0.998055	32277058.815045	1990.579634	1208.890596	1991.079634	839.609404	16.346522	31.563872	1454596.015406	1470.964969	988.871962	26623.789062	1808.641766	810.671601	9.002671	11.421451	11.130697	11.712205	67.796552	0.994927	13293175.786331	2459357.978632
31	ogg2m001-ep05-20210522-0185-e91.fits.fz	31.000000	0.000000	59357.975094	2459357.975094	NaN	NaN	NaN	NaN	NaN	1.032293	10.808821	16.000000	60.000000	90.000000	0.929340	1.143995	0.000000	0.001358	0.001569	0.000000	684.322688	729.298123	0.000000	1452536.000254	1466.158190	1048.186487	1037.855655	1048.686487	1010.644345	16.351999	31.577627	1349899.660082	804.247719	1426.397613	946.369825	31539.421875	1678.462528	799.283095	9373.000000	7.065704	9.155332	8.871689	9.438975	80.904035	0.995754	14950154.757440	19.689046	1061.515268	20.189046	986.984732	16.357994	31.576889	1661693.900421	1542.150401	1077.517406	48376.632812	2066.146861	799.543140	5.370264	11.397869	11.213689	11.582048	270.517869	0.998956	30650563.376995	1990.486685	1209.268265	1990.986685	839.231735	16.346522	31.563868	1452536.000254	1466.158190	990.708923	24545.500000	1806.080347	798.174785	9.033805	11.508536	11.273223	11.743848	67.802572	0.996727	12545803.603831	2459357.979445
32	ogg2m001-ep05-20210522-0186-e91.fits.fz	32.000000	0.000000	59357.975907	2459357.975907	NaN	NaN	NaN	NaN	NaN	1.033102	10.935425	16.000000	60.000000	90.000000	0.931295	1.144138	0.000000	0.001358	0.001567	0.000000	685.860790	730.213721	0.000000	1450157.661619	1461.840363	1047.686422	1038.756041	1048.186422	1009.743959	16.351999	31.577628	1350524.913004	804.247719	1422.642213	949.307493	27254.843750	1679.239966	785.265461	9281.000000	7.404317	9.142568	8.775836	9.509300	87.833973	0.993548	14854750.867739	19.249393	1062.406799	19.749393	986.093201	16.357995	31.576888	1659180.393514	1537.988775	1078.798767	45053.082031	2063.021571	785.846271	5.673361	11.411528	11.193557	11.629500	276.476965	0.998465	29712544.498982	1989.920336	1210.175628	1990.420336	838.324372	16.346522	31.563870	1450157.661619	1461.840363	992.008224	24107.111328	1803.123126	785.805162	8.919777	11.439195	11.124428	11.753962	75.553910	0.996055	12754427.568622	2459357.980258
33	ogg2m001-ep05-20210522-0187-e91.fits.fz	33.000000	0.000000	59357.976720	2459357.976720	NaN	NaN	NaN	NaN	NaN	1.033935	10.948982	16.000000	60.000000	90.000000	0.933986	1.146529	0.000000	0.001362	0.001570	0.000000	685.910209	730.224610	0.000000	1447926.285194	1460.598193	1047.655095	1038.158467	1048.155095	1010.341533	16.351999	31.577623	1352342.647768	804.247719	1423.459453	950.039458	28701.189453	1681.500134	785.535467	9478.000000	7.114401	9.176763	8.978286	9.375240	81.322607	0.997948	14913365.632349	19.259028	1061.784412	19.759028	986.715588	16.357995	31.576883	1660089.575332	1537.524680	1079.715726	47082.433594	2064.152046	783.568817	5.806963	11.413948	11.251842	11.576054	273.216563	0.999183	30173288.482476	1989.935639	1209.655753	1990.435639	838.844247	16.346522	31.563861	1447926.285194	1460.598193	991.324166	23701.931641	1800.348637	785.506723	8.990157	11.453711	11.299811	11.607611	64.197777	0.998129	12809807.073334	2459357.981071
34	ogg2m001-ep05-20210522-0188-e91.fits.fz	34.000000	0.000000	59357.977535	2459357.977535	NaN	NaN	NaN	NaN	NaN	1.034795	11.756146	16.000000	60.000000	90.000000	0.934031	1.141804	0.000000	0.001357	0.001561	0.000000	688.129072	731.585008	0.000000	1452452.021509	1460.574055	1048.014320	1037.628172	1048.514320	1010.871828	16.351999	31.577628	1356635.222546	804.247719	1423.252491	953.193640	23852.681641	1686.837513	780.394562	9203.000000	8.054495	9.401412	9.191878	9.610945	277.951779	0.997854	13017477.360097	19.584620	1061.222844	20.084620	987.277156	16.357995	31.576890	1658415.894349	1535.434475	1080.095518	37968.355469	2062.070994	779.793678	6.452705	11.509800	11.257144	11.762456	281.405084	0.997734	25995045.990218	1990.337045	1209.042434	1990.837045	839.457566	16.346522	31.563873	1452452.021509	1460.574055	994.439150	20085.119141	1805.975928	778.419209	9.812257	11.691970	11.507166	11.876775	77.754697	0.998794	11189210.647197	2459357.981886
35	ogg2m001-ep05-20210522-0189-e91.fits.fz	35.000000	0.000000	59357.978348	2459357.978348	NaN	NaN	NaN	NaN	NaN	1.035674	11.576847	16.000000	60.000000	90.000000	0.934678	1.145147	0.000000	0.001358	0.001564	0.000000	688.187937	732.264018	0.000000	1448995.595284	1457.245371	1047.891370	1038.128585	1048.391370	1010.371415	16.351999	31.577621	1354344.027544	804.247719	1420.483788	953.438567	28462.406250	1683.988646	772.738381	9333.000000	7.571161	9.213343	8.976117	9.450569	84.650926	0.997257	14454372.828104	19.491949	1061.764148	19.991949	986.735852	16.357994	31.576880	1659313.007828	1532.974989	1082.413620	43820.347656	2063.186464	771.336251	6.138551	11.384050	11.155911	11.612190	274.833685	0.998348	28264104.055796	1990.218825	1209.585951	1990.718825	838.914049	16.346522	31.563863	1448995.595284	1457.245371	994.338787	25561.947266	1801.678215	772.130016	9.264684	11.494779	11.333228	11.656330	67.728314	0.998445	12638847.369256	2459357.982699
36	ogg2m001-ep05-20210522-0190-e91.fits.fz	36.000000	0.000000	59357.979162	2459357.979162	NaN	NaN	NaN	NaN	NaN	1.036577	11.343148	16.000000	60.000000	90.000000	0.933716	1.146382	0.000000	0.001355	0.001563	0.000000	689.083463	733.671727	0.000000	1452878.925330	1458.634816	1047.669417	1038.680886	1048.169417	1009.819114	16.351999	31.577626	1356575.921466	804.247719	1421.527857	954.308363	31521.291016	1686.763778	773.372988	9398.000000	7.655034	8.916650	8.884921	8.948379	59.147009	0.999775	15827323.164307	19.242220	1062.278275	19.742220	986.221725	16.357994	31.576891	1665553.574977	1535.429096	1084.747957	49339.621094	2070.945972	772.174224	5.802666	11.171829	11.062452	11.281206	89.503097	0.999617	32291495.385096	1989.969383	1210.084062	1990.469383	838.415938	16.346521	31.563869	1452878.925330	1458.634816	996.053919	26972.246094	1806.506740	772.746541	8.994896	11.287074	11.314378	11.259770	41.125835	0.998712	13801331.927183	2459357.983513
37	ogg2m001-ep05-20210522-0191-e91.fits.fz	37.000000	0.000000	59357.979978	2459357.979978	NaN	NaN	NaN	NaN	NaN	1.037504	11.629940	16.000000	60.000000	90.000000	0.933367	1.144432	0.000000	0.001357	0.001563	0.000000	687.734043	731.991522	0.000000	1451341.750861	1459.897792	1047.745040	1038.366178	1048.245040	1010.133822	16.351999	31.577623	1354634.610348	804.247719	1422.325995	952.407968	27702.039062	1684.349956	779.139378	9398.000000	7.774166	9.152195	9.087066	9.217323	73.136730	0.999707	14268297.042044	19.291459	1061.950443	19.791459	986.549557	16.357994	31.576887	1660961.478685	1535.381151	1081.790979	43779.367188	2065.236169	776.520050	6.498772	11.349624	11.223558	11.475690	275.952563	0.999485	28173277.154156	1990.031769	1209.860991	1990.531769	838.639009	16.346522	31.563860	1451341.750861	1459.897792	994.139287	24541.361328	1804.595420	778.729105	9.273735	11.493170	11.475935	11.510406	47.857157	0.999093	12517190.919999	2459357.984329
38	ogg2m001-ep05-20210522-0192-e91.fits.fz	38.000000	0.000000	59357.980791	2459357.980791	NaN	NaN	NaN	NaN	NaN	1.038455	11.681956	16.000000	60.000000	90.000000	0.932574	1.145899	0.000000	0.001361	0.001570	0.000000	685.151057	729.839794	0.000000	1450437.919074	1464.012610	1048.281568	1037.845674	1048.781568	1010.654326	16.351999	31.577623	1352641.409857	804.247719	1426.012842	948.547846	29148.759766	1681.871614	793.599431	9314.000000	7.842367	9.114235	9.067440	9.161031	301.254983	0.999505	14257189.584754	19.805378	1061.460152	20.305378	987.039848	16.357995	31.576888	1662055.927163	1540.021007	1079.242374	44898.703125	2066.597004	791.467847	6.136333	11.342069	11.258257	11.425881	295.167679	0.999464	28907022.858927	1990.488605	1209.331816	1990.988605	839.168184	16.346522	31.563859	1450437.919074	1464.012610	990.727750	24379.388672	1803.471597	792.980992	9.437228	11.483515	11.401071	11.565959	73.767934	0.999710	12354135.251895	2459357.985142
39	ogg2m001-ep05-20210522-0193-e91.fits.fz	39.000000	0.000000	59357.981630	2459357.981630	NaN	NaN	NaN	NaN	NaN	1.039465	11.724186	16.000000	60.000000	90.000000	0.933933	1.145149	0.000000	0.001370	0.001578	0.000000	681.549848	725.782163	0.000000	1448588.803079	1470.420287	1047.871682	1038.117104	1048.371682	1010.382896	16.351999	31.577624	1352884.846448	804.247719	1433.315203	943.885088	25442.843750	1682.174303	817.718504	9326.000000	7.573130	9.235099	9.084729	9.385470	78.081962	0.998733	13740371.770995	19.450857	1061.688868	19.950857	986.811132	16.357995	31.576888	1658849.608943	1545.518944	1073.328551	43015.832031	2062.610274	814.702054	6.256359	11.522561	11.327801	11.717321	274.086333	0.998834	27631214.823042	1990.227486	1209.573305	1990.727486	838.926695	16.346522	31.563865	1448588.803079	1470.420287	985.152895	21525.191406	1801.172410	816.702135	9.661112	11.601723	11.504835	11.698611	59.251443	0.998775	11826306.146153	2459357.985981
40	ogg2m001-ep05-20210522-0194-e91.fits.fz	40.000000	0.000000	59357.982444	2459357.982444	NaN	NaN	NaN	NaN	NaN	1.040463	11.736957	16.000000	60.000000	90.000000	0.933815	1.144844	0.000000	0.001374	0.001582	0.000000	679.511134	723.601040	0.000000	1447845.386133	1473.895005	1047.658331	1038.627808	1048.158331	1009.872192	16.351999	31.577624	1352020.343657	804.247719	1436.857951	940.956162	25104.287109	1681.099382	830.330183	9380.000000	7.850485	9.370318	9.259849	9.480787	62.825135	0.998364	13189168.833892	19.207877	1062.251463	19.707877	986.248537	16.357994	31.576886	1657557.276874	1549.220067	1069.930162	40790.351562	2061.003391	827.721714	6.111469	11.620968	11.461331	11.780604	84.319842	0.999215	26653648.409968	1990.013346	1210.080121	1990.513346	838.419879	16.346522	31.563865	1447845.386133	1473.895005	982.326001	22401.800781	1800.248047	829.643214	9.524732	11.743249	11.662858	11.823640	53.721283	0.997914	11600619.607206	2459357.986795
41	ogg2m001-ep05-20210522-0195-e91.fits.fz	41.000000	0.000000	59357.983257	2459357.983257	NaN	NaN	NaN	NaN	NaN	1.041485	11.825545	16.000000	60.000000	90.000000	0.933846	1.145022	0.000000	0.001379	0.001587	0.000000	677.231868	721.304048	0.000000	1445715.165227	1476.807333	1047.722690	1038.369970	1048.222690	1010.130030	16.351999	31.577618	1350075.924809	804.247719	1439.506177	937.874353	24507.753906	1678.681695	841.674841	9435.000000	7.786870	9.461963	9.449203	9.474724	48.067772	0.999363	12979040.963671	19.262640	1062.021719	19.762640	986.478281	16.357994	31.576878	1655376.137148	1551.616767	1066.871777	40076.253906	2058.291366	837.737633	6.224885	11.716343	11.592455	11.840231	88.243958	0.999551	26265139.568662	1989.951665	1209.829498	1990.451665	838.670502	16.346522	31.563857	1445715.165227	1476.807333	978.946361	21308.796875	1797.599335	842.311786	9.727923	11.819579	11.839206	11.799952	42.630666	0.998384	11232356.887172	2459357.987608
42	ogg2m001-ep05-20210522-0196-e91.fits.fz	42.000000	0.000000	59357.984070	2459357.984070	NaN	NaN	NaN	NaN	NaN	1.042532	11.432396	16.000000	60.000000	90.000000	0.932506	1.145816	0.000000	0.001381	0.001592	0.000000	675.260345	719.803723	0.000000	1446392.200756	1481.129473	1048.295899	1037.883052	1048.795899	1010.616948	16.351999	31.577623	1348769.546632	804.247719	1442.922168	934.748649	31694.970703	1677.057347	854.631341	9378.000000	7.359111	9.164819	9.126967	9.202670	51.917288	0.998807	14493429.118630	19.959321	1061.473868	20.459321	987.026132	16.357994	31.576886	1657299.294386	1555.969031	1065.123574	47168.472656	2060.682616	852.876712	5.900672	11.613605	11.548802	11.678409	77.975720	0.999851	28267911.329936	1990.551011	1209.302849	1991.051011	839.197151	16.346521	31.563866	1446392.200756	1481.129473	976.546769	25544.529297	1798.441159	855.775269	9.211859	11.671247	11.672511	11.669984	44.842814	0.998443	12294201.286764	2459357.988420
43	ogg2m001-ep05-20210522-0197-e91.fits.fz	43.000000	0.000000	59357.984884	2459357.984884	NaN	NaN	NaN	NaN	NaN	1.043602	11.392009	16.000000	60.000000	90.000000	0.931075	1.143654	0.000000	0.001381	0.001591	0.000000	674.200662	718.681054	0.000000	1446620.511696	1482.756681	1047.865031	1038.107779	1048.365031	1010.392221	16.352000	31.577624	1346912.362004	804.247719	1444.032883	932.743553	28950.830078	1674.748128	860.667491	9214.000000	7.454729	9.243790	9.350975	9.136606	8.569062	0.999411	14198487.610229	19.499153	1061.725676	19.999153	986.774324	16.357995	31.576884	1654433.234260	1556.852260	1062.678378	43988.925781	2057.118963	857.404004	6.041316	11.622100	11.547622	11.696579	282.757872	0.999798	28299519.935151	1990.254662	1209.700365	1990.754662	838.799635	16.346522	31.563856	1446620.511696	1482.756681	975.629063	23807.693359	1798.725041	859.827976	9.247586	11.651580	11.739395	11.563765	32.330265	0.998760	12478182.240612	2459357.989234
44	ogg2m001-ep05-20210522-0198-e91.fits.fz	44.000000	0.000000	59357.985698	2459357.985698	NaN	NaN	NaN	NaN	NaN	1.044697	11.678102	16.000000	60.000000	90.000000	0.929825	1.142107	0.000000	0.001378	0.001588	0.000000	674.561573	719.148874	0.000000	1452685.220951	1487.218268	1047.438943	1038.880821	1047.938943	1009.619179	16.351999	31.577625	1350743.404823	804.247719	1448.216435	932.694432	29734.378906	1679.511638	870.388264	9414.000000	8.033775	9.164669	9.251244	9.078094	325.425685	0.997183	14448073.390735	19.008292	1062.587465	19.508292	985.912535	16.357994	31.576882	1659121.952669	1561.226037	1062.704511	46252.632812	2062.948906	867.789969	6.304294	11.669438	11.679040	11.659835	316.760871	0.999282	27817899.320184	1989.748221	1210.368947	1990.248221	838.131053	16.346522	31.563862	1452685.220951	1487.218268	976.780108	25299.083984	1806.265888	869.528981	9.304227	11.572211	11.639350	11.505073	353.771175	0.999859	12770179.737922	2459357.990048
45	ogg2m001-ep05-20210522-0199-e91.fits.fz	45.000000	0.000000	59357.986511	2459357.986511	NaN	NaN	NaN	NaN	NaN	1.045815	11.512767	16.000000	60.000000	90.000000	0.931982	1.144597	0.000000	0.001383	0.001593	0.000000	673.863070	718.294118	0.000000	1452802.523387	1490.202721	1047.695484	1038.518487	1048.195484	1009.981513	16.351999	31.577621	1353985.636832	804.247719	1452.019365	932.484558	33521.601562	1683.543023	879.872170	9543.000000	7.707702	8.858651	8.938820	8.778483	324.839589	0.997112	16053422.991699	19.303383	1062.097268	19.803383	986.402732	16.357995	31.576885	1662873.495905	1565.254250	1062.366383	49916.546875	2067.613567	877.481408	6.272696	11.468370	11.397145	11.539595	303.861680	0.998926	31495380.811449	1989.936350	1209.961036	1990.436350	838.538964	16.346522	31.563864	1452802.523387	1490.202721	974.902611	30438.656250	1806.411742	880.510690	8.879802	11.418560	11.463006	11.374113	335.804986	0.999863	14255977.050276	2459357.990862
46	ogg2m001-ep05-20210522-0200-e91.fits.fz	46.000000	0.000000	59357.987328	2459357.987328	NaN	NaN	NaN	NaN	NaN	1.046969	11.775552	16.000000	60.000000	90.000000	0.929853	1.143045	0.000000	0.001381	0.001592	0.000000	673.465999	718.094584	0.000000	1453248.197070	1490.343550	1047.885211	1038.028603	1048.385211	1010.471397	16.351999	31.577628	1351306.786534	804.247719	1451.063155	931.252911	31143.427734	1680.212146	879.790125	9484.000000	7.983789	9.166881	9.252049	9.081713	321.958974	0.994033	14177460.038043	19.612668	1061.691590	20.112668	986.808410	16.357994	31.576885	1661128.788474	1564.955883	1061.454068	45020.550781	2065.444202	878.644968	6.428214	11.629180	11.611172	11.647188	312.911295	0.998192	27618501.059568	1990.242218	1209.470224	1990.742218	839.029776	16.346521	31.563870	1453248.197070	1490.343550	975.109529	27656.765625	1806.965891	880.055383	9.401887	11.612474	11.690251	11.534698	331.231527	0.999377	12931958.021822	2459357.991678
47	ogg2m001-ep05-20210522-0201-e91.fits.fz	47.000000	0.000000	59357.988143	2459357.988143	NaN	NaN	NaN	NaN	NaN	1.048137	11.932637	16.000000	60.000000	90.000000	0.932966	1.145186	0.000000	0.001385	0.001595	0.000000	673.603693	717.916589	0.000000	1450730.650969	1488.973029	1047.810143	1038.177821	1048.310143	1010.322179	16.351999	31.577634	1353481.848645	804.247719	1451.750139	932.310466	33137.644531	1682.916614	878.797533	9398.000000	7.852062	8.951386	9.014978	8.887794	320.556232	0.994566	15623789.350251	19.449619	1061.829380	19.949619	986.670620	16.357995	31.576893	1661356.401307	1564.507568	1061.903717	45474.296875	2065.727215	877.570571	6.813027	11.545518	11.446906	11.644130	304.805816	0.997596	29242117.114702	1990.045954	1209.644209	1990.545954	838.855791	16.346521	31.563872	1450730.650969	1488.973029	974.316272	27561.068359	1803.835580	877.632950	9.357269	11.539360	11.645435	11.433285	329.177570	0.998502	13275721.677410	2459357.992493
